x,y,vertical,horizontal
1.1,-1.9,143034366804.23495,22050838149.801697
1.1,-1.8,167025017835.0044,26307427305.55188
1.1,-1.7,195686392526.90167,31420722560.248356
1.1,-1.6,229958959394.93497,37528096014.43922
1.1,-1.5,270928845559.32416,44753374796.419205
1.1,-1.4,319806863566.08765,53171807317.32594
1.1,-1.3,377863934698.9685,62747507544.716484
1.1,-1.2,446289070943.24817,73228343503.1466
1.1,-1.1,525917618760.41254,83979935886.47275
1.1,-1.0,616755216164.0487,93743094202.45874
1.1,-0.9,717205139518.207,100318703334.86043
1.1,-0.8,822917191969.6941,100241032156.90034
1.1,-0.7,925267729342.5261,88621550053.34857
1.1,-0.6,1009743874422.0363,59540197224.13744
1.1,-0.5,1055039313518.3145,7550527708.143013
1.1,-0.4,1034428840388.805,-69237500648.28589
1.1,-0.3,921439855160.7754,-164938492600.1069
1.1,-0.2,700675755530.8687,-262909881014.70523
1.1,-0.1,380616433377.8196,-338027368370.55005
1.2,-2.0,119952939369.41864,36715651160.186295
1.2,-1.9,139556494442.8652,43743499244.38921
1.2,-1.8,162983008940.22055,52232198509.223915
1.2,-1.7,191057722340.32132,62463841660.611465
1.2,-1.6,224781779954.26425,74742025055.41753
1.2,-1.5,265357101936.7133,89362819228.95168
1.2,-1.4,314201868763.6047,106555460289.7182
1.2,-1.3,372941773723.5561,126371706810.20312
1.2,-1.2,443348918802.0622,148492118922.535
1.2,-1.1,527177049753.38116,171905618542.54248
1.2,-1.0,625803294010.6533,194412339501.8257
1.2,-0.9,739528060677.9681,211917726656.2232
1.2,-0.8,866312048429.4446,217570295577.06985
1.2,-0.7,999686606057.7122,201023198844.06958
1.2,-0.6,1125706126618.921,148565327017.07986
1.2,-0.5,1219450988673.2651,45556836479.37282
1.2,-0.4,1243209201845.4702,-116977736845.45319
1.2,-0.3,1150990419578.8696,-331110786538.2342
1.2,-0.2,904980827983.3921,-560844752521.2283
1.2,-0.1,503020627803.4506,-743293395153.0667
1.3,-2.0,115046286742.02235,54264342834.39357
1.3,-1.9,133776974968.78108,64703614557.93371
1.3,-1.8,156226011068.98538,77359839373.9214
1.3,-1.7,183252499917.5477,92693860692.02226
1.3,-1.6,215937100620.06927,111227399719.83667
1.3,-1.5,255641521965.09598,133517543286.03209
1.3,-1.4,304080831128.4,160095075872.21982
1.3,-1.3,363405602998.4068,191337385438.54083
1.3,-1.2,436281149163.95593,227227465215.83246
1.3,-1.1,525927773526.79425,266922401695.5516
1.3,-1.0,636034251835.2823,308019315165.5319
1.3,-0.9,770349284552.9688,345378575695.3828
1.3,-0.8,931552055575.4036,369394557253.33057
1.3,-0.7,1118674090066.2627,363831551787.37036
1.3,-0.6,1321987907824.6848,304065988696.6827
1.3,-0.5,1514456818110.8909,158242395199.1079
1.3,-0.4,1641190633177.6738,-103523972045.19058
1.3,-0.3,1615477124711.344,-485744190434.7458
1.3,-0.2,1340658853255.6252,-932687588795.5133
1.3,-0.1,773813218583.4508,-1311514831201.305
1.4,-2.0,108260449004.461,70825696954.83266
1.4,-1.9,125739674756.6901,84530069566.9208
1.4,-1.8,146754312007.73523,101221127564.8266
1.4,-1.7,172184516595.43555,121573106718.4813
1.4,-1.6,203179754174.3064,146389370080.68732
1.4,-1.5,241258539225.25577,176600439266.6941
1.4,-1.4,288449839768.79236,213232451323.62936
1.4,-1.3,347492286197.6713,257314881194.54892
1.4,-1.2,422108564635.51056,309669630200.99536
1.4,-1.1,517363503142.4357,370475985280.72327
1.4,-1.0,640075007128.9622,438424404947.1621
1.4,-0.9,799127572116.1895,509143154051.73785
1.4,-0.8,1005228099242.983,572414838400.7145
1.4,-0.7,1268929538613.067,607612868567.3076
1.4,-0.6,1594336872631.537,577259870785.7151
1.4,-0.5,1963885581156.3457,421033925249.17914
