x,y,vertical,horizontal
-0.6,-0.45,1986698326701.8738,139958362923.25406
-0.6,-0.4,2159623811736.7798,-85749238175.28003
-0.6,-0.35,2291542235247.967,-379228495064.5896
-0.6,-0.3,2353419711301.583,-740599016348.9594
-0.6,-0.25,2312117340196.7324,-1159070766806.7705
-0.6,-0.2,2135906881903.9614,-1608988633298.856
-0.6,-0.15,1803293852262.325,-2048474315855.271
-0.6,-0.1,1313383712779.0898,-2423286539274.379
-0.6,-0.05,693653725936.2098,-2677260693403.5654
-0.55,-2.0,49517531267.96913,115790340555.72295
-0.55,-1.95,54286540872.381744,123531718460.193
-0.55,-1.9,59629687723.50603,131937309817.74797
-0.55,-1.85,65629637594.13313,141073887560.83542
-0.55,-1.8,72382826684.68233,151015322748.7076
-0.55,-1.75,80002041300.9021,161843211617.59238
-0.55,-1.7,88619525740.12283,173647479875.85358
-0.55,-1.65,98390732458.9291,186526919335.77582
-0.55,-1.6,109498853061.45367,200589589121.58627
-0.55,-1.55,122160297563.89792,215952980966.17526
-0.55,-1.5,136631322908.06755,232743801419.91788
-0.55,-1.45,153216049405.59375,251097157403.58197
-0.55,-1.4,172276144216.0667,271154837406.5068
-0.55,-1.35,194242490684.72174,293062247568.5729
-0.55,-1.3,219629194606.24152,316963374418.4063
-0.55,-1.25,249050290723.24066,342992883020.97797
-0.55,-1.2,283239482918.844,371264092271.8
-0.55,-1.15,323073141790.6296,401851060746.06384
-0.55,-1.1,369596530283.3537,434762319792.55426
-0.55,-1.05,424052727880.6042,469902849890.8878
-0.55,-1.0,487912809065.34534,507019654121.6579
-0.55,-0.95,562904237997.7137,545624697182.4249
-0.55,-0.9,651031761492.7588,584887064203.7499
-0.55,-0.85,754580710025.3134,623484105047.8007
-0.55,-0.8,876085692153.5109,659399522948.8269
-0.55,-0.75,1018237068906.2201,689655894621.6034
-0.55,-0.7,1183682073107.3105,709972127839.2029
-0.55,-0.65,1374656132874.3538,714346919053.4806
-0.55,-0.6,1592353731760.4443,694594365993.5159
-0.55,-0.55,1835922519448.7454,639908443920.3558
-0.55,-0.5,2100955185300.1846,536623546396.24066
-0.55,-0.45,2377395881188.4136,368481753252.7581
-0.55,-0.4,2646936191020.974,117909261700.44691
-0.55,-0.35,2880343749757.212,-231014933345.10452
-0.55,-0.3,3035827394188.352,-687221332391.0671
-0.55,-0.25,3060432036279.432,-1244805050116.2578
-0.55,-0.2,2897098781005.9414,-1874037876232.1116
-0.55,-0.15,2499296227769.344,-2515124171199.871
-0.55,-0.1,1851634880818.83,-3080896760498.9233
-0.55,-0.05,988745237127.7975,-3473710449872.6997
-0.5,-2.0,46410659684.30217,120192258754.63419
-0.5,-1.95,50955257807.30931,128463529839.33937
-0.5,-1.9,56058745968.9188,137475565134.69373
-0.5,-1.85,61803799066.372154,147307991043.30386
-0.5,-1.8,68287346365.90486,158049975203.79977
-0.5,-1.75,75623363660.09575,169801366326.10025
-0.5,-1.7,83946272411.53598,182673926856.34775
-0.5,-1.65,93415088695.76587,196792640454.64178
-0.5,-1.6,104218499934.35304,212297059388.9529
-0.5,-1.55,116581091142.56773,229342631165.5201
-0.5,-1.5,130770996459.54718,248101904806.55927
-0.5,-1.45,147109317897.74344,268765458975.7017
-0.5,-1.4,165981733134.42557,291542307622.8342
-0.5,-1.35,187852808558.69394,316659410825.8174
-0.5,-1.3,213283641566.25598,344359729928.45245
-0.5,-1.25,242953572222.1809,374897989222.16846
-0.5,-1.2,277686816328.3366,408532901435.42303
-0.5,-1.15,318484953243.94244,445514024345.1729
-0.5,-1.1,366566201407.1835,486060561019.26556
-0.5,-1.05,423412238065.3474,530328186704.13574
-0.5,-1.0,490822798719.9119,578358235452.4143
-0.5,-0.95,570977132650.6561,630001127227.7588
-0.5,-0.9,666499093543.8693,684802559235.765
-0.5,-0.85,780518376768.359,741836557336.8745
-0.5,-0.8,916712831799.4573,799463998451.7573
-0.5,-0.75,1079303786561.0299,854989192359.3624
-0.5,-0.7,1272954851162.063,904182252720.8914
-0.5,-0.65,1502490665785.114,940635484943.0243
-0.5,-0.6,1772301257952.595,954936892466.1218
-0.5,-0.55,2085228524033.003,933690708066.2598
-0.5,-0.5,2440652820163.717,858524353449.6564
-0.5,-0.45,2831446655823.526,705439796187.3331
-0.5,-0.4,3239536197458.5527,445246202844.47955
-0.5,-0.35,3630211306367.7285,46355882225.421616
-0.5,-0.3,3946373352397.521,-518239517232.87006
-0.5,-0.25,4105902459138.4775,-1258082786341.161
-0.5,-0.2,4007949936716.087,-2146704469115.964
-0.5,-0.15,3555134836045.1924,-3102980625494.9976
-0.5,-0.1,2693790554608.2837,-3985819489572.79
-0.5,-0.05,1459810511568.766,-4619032130153.4795
-0.45,-2.0,42952606006.74862,124354142622.12753
-0.45,-1.95,47222819202.42298,133136410526.0746
-0.45,-1.9,52028427133.753456,142735126190.88443
-0.45,-1.85,57450578163.778206,153243029293.01114
-0.45,-1.8,63584845234.02199,164764994973.7008
-0.45,-1.75,70544162528.52711,177419747377.06323
-0.45,-1.7,78462433141.6546,191341804897.40573
-0.45,-1.65,87498976519.47362,206683675029.27032
-0.45,-1.6,97844030179.98543,223618309404.00827
-0.45,-1.55,109725578927.30772,242341815834.0324
-0.45,-1.5,123417860125.39526,263076400228.6221
-0.45,-1.45,139251990162.50095,286073471358.0125
-0.45,-1.4,157629280595.10257,311616776851.83435
-0.45,-1.35,179037969145.9297,340025336120.50287
-0.45,-1.3,204074287897.96832,371655774630.7198
-0.45,-1.25,233469035464.54156,406903412975.76746
-0.45,-1.2,268121115814.52954,446201076031.4555
-0.45,-1.15,309139850739.4074,490013990230.32135
-0.45,-1.1,357898246218.34656,538828221978.5327
-0.45,-1.05,416099741873.09265,593128714662.7258
-0.45,-1.0,485861177632.7015,653360864448.3627
-0.45,-0.95,569814527123.1813,719866385937.2789
-0.45,-0.9,671228894954.4585,792779464764.3524
-0.45,-0.85,794151456091.238,871862218143.5157
-0.45,-0.8,943559787918.4341,956248496778.8217
-0.45,-0.75,1125505492898.166,1044051327973.3164
-0.45,-0.7,1347205118393.3738,1131771713358.5173
-0.45,-0.65,1616990913367.5234,1213427023338.9583
-0.45,-0.6,1943958326109.046,1279303203540.446
-0.45,-0.55,2337022531310.0703,1314245954803.0046
-0.45,-0.5,2802906920991.549,1295486540423.3552
-0.45,-0.45,3342337874301.3755,1190238021167.1526
-0.45,-0.4,3943494778501.883,953855060372.6499
-0.45,-0.35,4571846368261.929,530437316718.68365
-0.45,-0.3,5156588539730.22,-140522119316.81848
-0.45,-0.25,5577237948876.132,-1106050877705.1458
-0.45,-0.2,5660743382335.083,-2365366308198.8145
-0.45,-0.15,5207995139148.269,-3822848264421.074
-0.45,-0.1,4068182877768.1904,-5252987280186.933
-0.45,-0.05,2250108528244.7173,-6325787703309.518
-0.4,-2.0,39156568926.06643,128229937549.01573
-0.4,-1.95,43102994297.32405,137496645219.9108
-0.4,-1.9,47552879994.52935,147653170018.22818
-0.4,-1.85,52584204583.66443,158805321676.47668
-0.4,-1.8,58289184744.98732,171073722204.16443
-0.4,-1.75,64777272131.16974,184596137899.21298
-0.4,-1.7,72178864171.41643,199530201540.63412
-0.4,-1.65,80649918242.51796,216056586913.78915
-0.4,-1.6,90377713724.18474,234382703710.86313
-0.4,-1.55,101588078819.12782,254746984372.94498
-0.4,-1.5,114554494347.73712,277423833098.3551
-0.4,-1.45,129609612632.92381,302729296865.755
-0.4,-1.4,147159896193.64282,331027492047.16785
-0.4,-1.35,167704301629.51883,362737766818.677
-0.4,-1.3,191858226237.1916,398342480953.29865
-0.4,-1.25,220384320843.0308,438395111348.8438
-0.4,-1.2,254232279628.71756,483528096473.4869
-0.4,-1.15,294590378465.5953,534459339603.424
-0.4,-1.1,342952380578.70636,591995476771.2671
-0.4,-1.05,401204486679.52985,657028684146.8381
-0.4,-1.0,471738269154.66473,730521636634.6365
-0.4,-0.95,557596909156.2428,813471734401.0543
-0.4,-0.9,662663281959.1853,906840098044.6919
-0.4,-0.85,791898853069.0726,1011421872234.7219
-0.4,-0.8,951640508717.6788,1127620223017.671
-0.4,-0.75,1149955339071.6616,1255064402339.7427
-0.4,-0.7,1397034998992.6956,1391978883701.2732
-0.4,-0.65,1705569954623.7512,1534162139309.9346
-0.4,-0.6,2090958052722.7263,1673368785802.8997
-0.4,-0.55,2571033288359.8857,1794816142044.2827
-0.4,-0.5,3164687864165.7534,1873493462844.0142
-0.4,-0.45,3888221014599.029,1869050104476.4211
-0.4,-0.4,4747422634842.156,1719549430440.7834
-0.4,-0.35,5722432361456.147,1335868332782.3118
-0.4,-0.3,6742166036636.078,601947164259.9252
-0.4,-0.25,7648244769836.169,-607723812445.8302
-0.4,-0.2,8160588845341.253,-2374999223128.656
-0.4,-0.15,7884084465102.161,-4634804142709.443
-0.4,-0.1,6425891851730.946,-7049194535096.64
-0.4,-0.05,3660502699436.141,-8980467762258.545
-0.35,-2.0,35041453941.395065,131774713086.8085
-0.35,-1.95,38616337000.42221,141491594774.09033
-0.35,-1.9,42654342412.45285,152167833930.2501
-0.35,-1.85,47228579819.07218,163921933010.98056
-0.35,-1.8,52425823342.081154,176889885025.41687
-0.35,-1.75,58349470973.51471,191228147576.78516
-0.35,-1.7,65123234089.94167,207117179346.5841
-0.35,-1.65,72895759378.66272,224765652204.37167
-0.35,-1.6,81846447603.75424,244415474479.34427
