x,y,vertical,horizontal
-0.5,-0.2,-4007949936716.0728,2146704469115.9695
-0.5,-0.1,-2693790554608.28,3985819489572.7954
-0.4,-2.0,-39156568926.06596,-128229937549.0162
-0.4,-1.9,-47552879994.52874,-147653170018.22803
-0.4,-1.8,-58289184744.9877,-171073722204.16467
-0.4,-1.7,-72178864171.41623,-199530201540.63376
-0.4,-1.6,-90377713724.18471,-234382703710.86337
-0.4,-1.5,-114554494347.73724,-277423833098.3547
-0.4,-1.4,-147159896193.6424,-331027492047.1676
-0.4,-1.3,-191858226237.19165,-398342480953.29877
-0.4,-1.2,-254232279628.71756,-483528096473.4885
-0.4,-1.1,-342952380578.70654,-591995476771.2676
-0.4,-1.0,-471738269154.66583,-730521636634.6359
-0.4,-0.9,-662663281959.185,-906840098044.6902
-0.4,-0.8,-951640508717.681,-1127620223017.6736
-0.4,-0.7,-1397034998992.6963,-1391978883701.275
-0.4,-0.6,-2090958052722.7275,-1673368785802.8945
-0.4,-0.5,-3164687864165.7437,-1873493462844.0115
-0.4,-0.4,-4747422634842.152,-1719549430440.788
-0.4,-0.3,-6742166036636.069,-601947164259.9205
-0.4,-0.2,-8160588845341.266,2374999223128.668
-0.4,-0.1,-6425891851730.956,7049194535096.639
-0.3,-2.0,-30631852908.128616,-134945660047.82372
-0.3,-1.9,-37363216606.46022,-156219689047.67938
-0.3,-1.8,-46032104200.3542,-182129803706.21243
-0.3,-1.7,-57340759498.84986,-213983111200.76587
-0.3,-1.6,-72303414541.95515,-253542819847.93137
-0.3,-1.5,-92412884479.94786,-303218393870.4154
-0.3,-1.4,-119912455021.84314,-366347185322.2922
-0.3,-1.3,-158250810784.99905,-447615982848.2447
-0.3,-1.2,-212863989612.85477,-553696535046.8467
-0.3,-1.1,-292558756732.51953,-694203757284.5972
-0.3,-1.0,-412035614093.9076,-883118956125.2151
-0.3,-0.9,-596636166197.9489,-1140799697689.9893
-0.3,-0.8,-891547797514.8658,-1496410397736.914
-0.3,-0.7,-1380086935226.5928,-1989272393731.2305
-0.3,-0.6,-2220274378916.3633,-2662459187953.719
-0.3,-0.5,-3715037191982.942,-3523215548581.766
-0.3,-0.4,-6420967342160.951,-4380908580098.206
-0.3,-0.3,-11144430355272.688,-4290340976556.748
-0.3,-0.2,-17733985390456.844,-158749292678.55508
-0.3,-0.1,-19069971531415.047,12925598793557.797
-0.2,-2.0,-21054682287.453983,-140011471045.76837
-0.2,-1.9,-25764252344.627277,-162718506212.93182
-0.2,-1.8,-31861256401.7881,-190573031539.57468
-0.2,-1.7,-39863777351.90404,-225106448743.58072
-0.2,-1.6,-50528942905.647415,-268424925465.92087
-0.2,-1.5,-64986818699.50831,-323474243632.9753
-0.2,-1.4,-84964198202.59142,-394451471173.92065
-0.2,-1.3,-113169980763.09335,-487459758325.9731
-0.2,-1.2,-153981287142.9276,-611576113204.4385
-0.2,-1.1,-214711444184.96237,-780639764087.2238
-0.2,-1.0,-308053757786.73834,-1016332835920.8286
-0.2,-0.9,-457019762279.4022,-1353640341885.7354
-0.2,-0.8,-705466047800.0659,-1850782576176.922
-0.2,-0.7,-1141923136869.2236,-2607589530708.795
-0.2,-0.6,-1957238324589.858,-3799097110985.2026
-0.2,-0.5,-3594139900207.826,-5730578113249.692
-0.2,-0.4,-7160871197089.184,-8879475326887.277
-0.2,-0.3,-15599410363713.166,-13550888803760.605
-0.2,-0.2,-36350333628242.66,-16412200597562.691
-0.2,-0.1,-74512563283255.73,11632108511806.045
-0.1,-2.0,-10723993498.218008,-143164757435.68884
-0.1,-1.9,-13148656491.33575,-166779532722.67627
-0.1,-1.8,-16297699469.90648,-195873045634.73056
-0.1,-1.7,-20446492077.070175,-232126099669.44955
-0.1,-1.6,-26000349428.187798,-277876110089.9812
-0.1,-1.5,-33569387106.53549,-336435749521.22363
-0.1,-1.4,-44095416533.00901,-412600483597.74414
-0.1,-1.3,-59074217919.648964,-513480205968.1994
-0.1,-1.2,-80959566292.9257,-649906152311.9119
-0.1,-1.1,-113929301135.95692,-838898857301.9545
-0.1,-1.0,-165410148639.25897,-1108180420694.1538
-0.1,-0.9,-249288982630.80713,-1504827753321.9543
-0.1,-0.8,-393139293249.725,-2112813396374.3438
-0.1,-0.7,-655818357307.7491,-3090949427758.02
-0.1,-0.6,-1174599374257.7258,-4761505152281.667
-0.1,-0.5,-2307033124782.9834,-7836783583817.524
-0.1,-0.4,-5124580519374.774,-14062859749884.38
-0.1,-0.3,-13473464962790.227,-28272613090675.316
-0.1,-0.2,-44810242544565.76,-65619599486401.75
-0.1,-0.1,-210753355124727.8,-177852783891944.44
0.0,-2.0,7.53368475373308e-05,-144235479797.86792
0.0,-1.9,-0.00016138705725628712,-168161203430.26248
0.0,-1.8,-0.00017188837362658923,-197680404478.68665
0.0,-1.7,-0.00024750794891235126,-234526361379.03162
0.0,-1.6,-2.4233807008389483e-06,-281118209136.30145
0.0,-1.5,-0.00017757322085397393,-340899217038.51733
0.0,-1.4,0.0006319571022612768,-418879709076.5728
0.0,-1.3,-0.0002454884649949855,-522534873799.7285
0.0,-1.2,5.230463345977397e-05,-663340721992.4738
0.0,-1.1,0.00011470668650637689,-859506007391.8938
0.0,-1.0,-9.746029385207304e-05,-1141055061626.9634
0.0,-0.9,0.0012685186278541475,-1559796293153.124
0.0,-0.8,0.00034258525174193265,-2210134111169.9653
0.0,-0.7,0.0010599059391902612,-3275922779648.1426
0.0,-0.6,-0.0009942323221975259,-5146193078934.885
0.0,-0.5,-0.002735673693820394,-8736322157161.085
0.0,-0.4,-0.003559461573392247,-16524003580757.678
0.0,-0.3,0.005234825431238907,-36625930121666.51
0.0,-0.2,-0.0027930270370735825,-103593774225179.05
0.0,-0.1,-0.021760019988973086,-409490347456013.8
0.1,-2.0,10723993498.217789,-143164757435.68884
0.1,-1.9,13148656491.335836,-166779532722.67612
0.1,-1.8,16297699469.906124,-195873045634.7306
0.1,-1.7,20446492077.07059,-232126099669.4499
0.1,-1.6,26000349428.188015,-277876110089.9814
0.1,-1.5,33569387106.534874,-336435749521.2243
0.1,-1.4,44095416533.00867,-412600483597.7442
0.1,-1.3,59074217919.64775,-513480205968.19867
0.1,-1.2,80959566292.925,-649906152311.9128
0.1,-1.1,113929301135.95654,-838898857301.9547
0.1,-1.0,165410148639.25934,-1108180420694.1533
0.1,-0.9,249288982630.80563,-1504827753321.9543
0.1,-0.8,393139293249.72736,-2112813396374.347
0.1,-0.7,655818357307.7532,-3090949427758.018
0.1,-0.6,1174599374257.7295,-4761505152281.669
0.1,-0.5,2307033124782.984,-7836783583817.53
0.1,-0.4,5124580519374.772,-14062859749884.361
0.1,-0.3,13473464962790.248,-28272613090675.324
0.1,-0.2,44810242544565.66,-65619599486401.836
0.1,-0.1,210753355124727.44,-177852783891944.3
0.2,-2.0,21054682287.454018,-140011471045.7684
0.2,-1.9,25764252344.62741,-162718506212.93195
0.2,-1.8,31861256401.78792,-190573031539.57474
0.2,-1.7,39863777351.9039,-225106448743.58078
0.2,-1.6,50528942905.647995,-268424925465.9213
0.2,-1.5,64986818699.508255,-323474243632.97473
0.2,-1.4,84964198202.5911,-394451471173.92084
0.2,-1.3,113169980763.094,-487459758325.97296
0.2,-1.2,153981287142.92847,-611576113204.4382
0.2,-1.1,214711444184.9641,-780639764087.2227
0.2,-1.0,308053757786.73596,-1016332835920.829
0.2,-0.9,457019762279.3993,-1353640341885.7349
0.2,-0.8,705466047800.0693,-1850782576176.9224
0.2,-0.7,1141923136869.2332,-2607589530708.795
0.2,-0.6,1957238324589.866,-3799097110985.2056
0.2,-0.5,3594139900207.819,-5730578113249.696
0.2,-0.4,7160871197089.197,-8879475326887.273
0.2,-0.3,15599410363713.137,-13550888803760.611
0.2,-0.2,36350333628242.625,-16412200597562.67
0.2,-0.1,74512563283255.69,11632108511806.02
0.3,-2.0,30631852908.128853,-134945660047.82391
0.3,-1.9,37363216606.459755,-156219689047.67926
0.3,-1.8,46032104200.35408,-182129803706.2124
0.3,-1.7,57340759498.85021,-213983111200.76556
0.3,-1.6,72303414541.95537,-253542819847.9308
0.3,-1.5,92412884479.94559,-303218393870.41547
0.3,-1.4,119912455021.84073,-366347185322.2918
0.3,-1.3,158250810784.9978,-447615982848.24475
0.3,-1.2,212863989612.85626,-553696535046.8468
0.3,-1.1,292558756732.51874,-694203757284.5978
0.3,-1.0,412035614093.9051,-883118956125.2135
0.3,-0.9,596636166197.9485,-1140799697689.989
0.3,-0.8,891547797514.864,-1496410397736.9104
0.3,-0.7,1380086935226.591,-1989272393731.232
0.3,-0.6,2220274378916.3677,-2662459187953.72
0.3,-0.5,3715037191982.9224,-3523215548581.7607
0.3,-0.4,6420967342160.96,-4380908580098.197
0.3,-0.3,11144430355272.707,-4290340976556.7324
0.3,-0.2,17733985390456.836,-158749292678.55426
0.3,-0.1,19069971531415.08,12925598793557.766
0.4,-2.0,39156568926.06643,-128229937549.01573
0.4,-1.9,47552879994.52935,-147653170018.22818
0.4,-1.8,58289184744.98732,-171073722204.16443
0.4,-1.7,72178864171.41643,-199530201540.63412
0.4,-1.6,90377713724.18474,-234382703710.86313
0.4,-1.5,114554494347.73712,-277423833098.3551
0.4,-1.4,147159896193.64282,-331027492047.16785
0.4,-1.3,191858226237.1916,-398342480953.29865
0.4,-1.2,254232279628.71756,-483528096473.4869
0.4,-1.1,342952380578.70636,-591995476771.2671
0.4,-1.0,471738269154.66473,-730521636634.6365
0.4,-0.9,662663281959.1853,-906840098044.6919
0.4,-0.8,951640508717.6788,-1127620223017.671
0.4,-0.7,1397034998992.6956,-1391978883701.2732
0.4,-0.6,2090958052722.7263,-1673368785802.8997
0.4,-0.5,3164687864165.7534,-1873493462844.0142
0.4,-0.4,4747422634842.156,-1719549430440.7834
0.4,-0.3,6742166036636.078,-601947164259.9252
0.4,-0.2,8160588845341.253,2374999223128.656
0.4,-0.1,6425891851730.946,7049194535096.64
0.5,-2.0,46410659684.30217,-120192258754.63419
0.5,-1.9,56058745968.9188,-137475565134.69373
0.5,-1.8,68287346365.90486,-158049975203.79977
0.5,-1.7,83946272411.53598,-182673926856.34775
0.5,-1.6,104218499934.35304,-212297059388.9529
0.5,-1.5,130770996459.54718,-248101904806.55927
0.5,-1.4,165981733134.42557,-291542307622.8342
0.5,-1.3,213283641566.25598,-344359729928.45245
0.5,-1.2,277686816328.3366,-408532901435.42303
0.5,-1.1,366566201407.1835,-486060561019.26556
0.5,-1.0,490822798719.9119,-578358235452.4143
0.5,-0.9,666499093543.8693,-684802559235.765
0.5,-0.8,916712831799.4573,-799463998451.7573
0.5,-0.7,1272954851162.063,-904182252720.8914
0.5,-0.6,1772301257952.595,-954936892466.1218
0.5,-0.5,2440652820163.717,-858524353449.6564
0.5,-0.4,3239536197458.5527,-445246202844.47955
0.5,-0.3,3946373352397.521,518239517232.87006
0.5,-0.2,4007949936716.087,2146704469115.964
0.5,-0.1,2693790554608.2837,3985819489572.79
0.6,-2.0,52265593526.60064,-111194615868.86331
0.6,-1.9,62734883948.71381,-126182764928.23483
0.6,-1.8,75868381931.86989,-143746070807.31528
0.6,-1.7,92486881522.10625,-164379389436.70502
0.6,-1.6,113704987718.34186,-188658036435.6232
0.6,-1.5,141047918714.36594,-217228508407.6865
0.6,-1.4,176616378683.79663,-250771957514.78986
0.6,-1.3,223316596422.41296,-289912078178.7275
0.6,-1.2,285172950765.2879,-335013712201.3349
0.6,-1.1,367729799784.70526,-385772387291.52625
0.6,-1.0,478506395495.2621,-440414573961.8295
0.6,-0.9,627344248195.0824,-494199250218.9126
0.6,-0.8,826169889769.9644,-536741181656.3006
0.6,-0.7,1086975773481.8821,-547581262582.4439
0.6,-0.6,1415409175653.5957,-489887171747.8736
0.6,-0.5,1795342580010.25,-304572740476.6044
0.6,-0.4,2159623811736.7798,85749238175.28003
0.6,-0.3,2353419711301.583,740599016348.9594
0.6,-0.2,2135906881903.9614,1608988633298.856
0.6,-0.1,1313383712779.0898,2423286539274.379
0.7,-2.0,56680888686.83088,-101602363448.25197
0.7,-1.9,67558262893.59116,-114265054905.02217
0.7,-1.8,81047106832.04813,-128825486894.09456
0.7,-1.7,97890026376.88269,-145551570819.72922
0.7,-1.6,119066526239.28769,-164708604218.91904
0.7,-1.5,145871394047.30835,-186519567688.7223
0.7,-1.4,180015174314.27518,-211089736344.44608
0.7,-1.3,223746411836.52466,-238269495681.0074
0.7,-1.2,279985080373.3728,-267412325705.5548
0.7,-1.1,352431488229.74915,-296959818700.1669
0.7,-1.0,445559015092.9389,-323753545931.9393
0.7,-0.9,564283918338.5247,-341947899322.491
0.7,-0.8,712890069447.0033,-341427388166.454
0.7,-0.7,892442982551.138,-305850420641.97546
0.7,-0.6,1095558766800.4609,-211143838201.4634
0.7,-0.5,1297574102303.294,-26903137861.77421
0.7,-0.4,1445544394553.7556,274263755658.2523
0.7,-0.3,1453692388228.819,693417255039.4305
0.7,-0.2,1224727064007.049,1170823480012.8154
0.7,-0.1,713217876073.5698,1569808994830.8423
0.8,-2.0,59693938421.65441,-91758029102.21034
0.8,-1.9,70610623208.12225,-102170497833.25897
0.8,-1.8,83979382222.11201,-113876483244.58081
0.8,-1.7,100434287480.78467,-126964179347.90062
0.8,-1.6,120783850164.56058,-141465141411.24997
0.8,-1.5,146054262455.93158,-157302044822.76035
0.8,-1.4,177535426693.12637,-174203062526.71274
0.8,-1.3,216820063891.90433,-191564535721.02942
0.8,-1.2,265813630969.66522,-208236121407.94522
0.8,-1.1,326668923380.42664,-222195739584.3964
0.8,-1.0,401556898623.2593,-230082314864.3598
0.8,-0.9,492117125622.0004,-226580310394.89743
0.8,-0.8,598339987500.7628,-203740198634.89563
0.8,-0.7,716561028826.6608,-150542624050.9185
0.8,-0.6,836345458204.9899,-53453639838.65503
0.8,-0.5,936657894587.4237,100652663686.09035
0.8,-0.4,983356564505.7406,317503675571.93805
0.8,-0.3,932689636007.2073,584127681620.1796
0.8,-0.2,746634835000.3428,858216309917.478
0.8,-0.1,419616842281.9239,1070514837702.6171
0.9,-2.0,61404150754.24483,-81962018634.86755
0.9,-1.9,72052917048.89388,-90279827746.88806
0.9,-1.8,84920866392.66196,-99380217979.31755
0.9,-1.7,100520815652.31548,-109221001367.85559
0.9,-1.6,119481223415.33372,-119674898525.72978
0.9,-1.5,142561881386.62927,-130477543268.08083
0.9,-1.4,170660859538.92477,-141149830071.649
0.9,-1.3,204800236191.78464,-150884770303.3752
0.9,-1.2,246067974342.99594,-158388310469.6659
0.9,-1.1,295477227059.6177,-161667201716.34875
0.9,-1.0,353681536634.45245,-157771420022.2588
0.9,-0.9,420458371054.98425,-142535678689.54437
0.9,-0.8,493860221764.4546,-110442201430.2957
0.9,-0.7,568975370944.7971,-54862109118.1061
0.9,-0.6,636426510314.5137,30888155792.631203
0.9,-0.5,681182131458.6484,151132597266.27243
0.9,-0.4,682983077244.4695,303806724377.43695
0.9,-0.3,620278649050.1715,475717984209.70166
0.9,-0.2,478817428670.55255,640097658721.1709
0.9,-0.1,262598863992.79208,760882199970.8881
1.0,-2.0,61954545003.24262,-72461045798.24393
1.0,-1.9,72097395104.51358,-78893438018.82831
1.0,-1.8,84184697535.8432,-85697798949.89175
1.0,-1.7,98609356059.62425,-92746798317.74632
1.0,-1.6,115830373690.9307,-99819145772.01991
1.0,-1.5,136369824559.76149,-106555213505.03174
1.0,-1.4,160796132220.0385,-112396001103.288
1.0,-1.3,189682462106.0125,-116502228934.95148
1.0,-1.2,223522697893.694,-117653065724.48352
1.0,-1.1,262579424731.98727,-114131287642.51329
1.0,-1.0,306630554525.7146,-103617370197.60776
1.0,-0.9,354579741956.4216,-83144172561.11363
1.0,-0.8,403914291912.04376,-49210179254.34076
1.0,-0.7,450057503700.5031,1792944336.621897
1.0,-0.6,485801690385.40204,72645445979.95065
1.0,-0.5,501233483648.205,163728233413.34427
1.0,-0.4,484792179153.9881,270979828728.30374
1.0,-0.3,426068372568.92944,384146589994.5175
1.0,-0.2,320243895496.23456,486771164566.8543
1.0,-0.1,172580215965.98325,559366883760.8928
1.1,-2.0,61513552361.52909,-63443785782.503296
1.1,-1.9,70981449755.34097,-68228989597.085945
1.1,-1.8,82104151442.34232,-73072790673.76593
1.1,-1.7,95165576874.58672,-77800278807.60707
1.1,-1.6,110477735979.60231,-82146802511.29094
1.1,-1.5,128366964172.69408,-85724168471.66144
1.1,-1.4,149146004027.16312,-87978022754.32405
1.1,-1.3,173063698507.1843,-88137262758.65948
1.1,-1.2,200221096600.252,-85159966966.51889
1.1,-1.1,230440391700.7958,-77687265829.87592
1.1,-1.0,263073679529.5965,-64028325819.79947
1.1,-0.9,296746768463.2227,-42216975354.68447
1.1,-0.8,329056970205.23914,-10201169273.395807
1.1,-0.7,356292358397.72876,33759440935.24176
1.1,-0.6,373317364107.523,90428353016.76796
1.1,-0.5,373857182059.66626,158683124974.41678
1.1,-0.4,351445763144.3346,234569223729.15033
1.1,-0.3,301161206110.6033,310779491609.59546
1.1,-0.2,221858326860.31622,377187777706.465
1.1,-0.1,118017569385.02693,422854831600.3402
1.2,-2.0,60259000947.76413,-55042377942.024
1.2,-1.9,68945871234.74306,-58426998588.86985
1.2,-1.8,79003626718.10873,-61644284735.35712
1.2,-1.7,90623434859.53722,-64500337687.28894
1.2,-1.6,103997929789.70407,-66723116355.83248
1.2,-1.5,119302839480.78163,-67939225593.80839
1.2,-1.4,136666442070.47804,-67647602236.99514
1.2,-1.3,156121709831.65063,-65192828910.8267
1.2,-1.2,177535287832.39697,-59744002485.410255
1.2,-1.1,200508126372.95502,-50290121041.853806
1.2,-1.0,224246395387.39484,-35669975362.533745
1.2,-0.9,247410935055.96707,-14662583738.673698
1.2,-0.8,267972060928.6814,13830096942.17395
1.2,-0.7,283125577231.05237,50480574793.151215
1.2,-0.6,289360668413.9307,95111687178.4248
1.2,-0.5,282793094085.843,146209500165.46423
1.2,-0.4,259852637339.72968,200525938726.48483
1.2,-0.3,218300783571.66327,253016895081.94714
1.2,-0.2,158345992983.04996,297371557396.2481
1.2,-0.1,83403785521.5267,327221442549.54987
1.3,-2.0,58365398055.1913,-47338020613.85839
1.3,-1.9,66218712075.1903,-49561440347.0884
1.3,-1.8,75178904236.93803,-51465647520.17306
1.3,-1.7,85362473540.6652,-52857710127.707275
1.3,-1.6,96870574380.78152,-53481204499.08256
1.3,-1.5,109770127917.7882,-53002024402.69067
1.3,-1.4,124065656814.12436,-50994660472.22629
1.3,-1.3,139659191161.8817,-46932110242.467094
1.3,-1.2,156296068790.58377,-40184860489.722
1.3,-1.1,173496285297.04587,-30037417004.615433
1.3,-1.0,190475236742.3432,-15734230766.40708
1.3,-0.9,206065366214.445,3430676372.8916454
1.3,-0.8,218661986128.3994,27967169086.8766
1.3,-0.7,226231107515.12393,57981131145.39535
1.3,-0.6,226429141024.2239,92922150495.2196
1.3,-0.5,216882715807.598,131339257337.33253
1.3,-0.4,195646238623.91696,170739783613.06195
1.3,-0.3,161784736482.52582,207673064604.6866
1.3,-0.2,115931789248.57672,238135891217.2972
1.3,-0.1,60595342509.88132,258294163629.53717
1.4,-2.0,55994855477.86066,-40368918914.030655
1.4,-1.9,63004790807.97639,-41652695361.31378
1.4,-1.8,70885930075.86478,-42524943242.48915
1.4,-1.7,79697635073.3294,-42806282718.22364
1.4,-1.6,89474766455.96458,-42268666354.93621
1.4,-1.5,100210620510.88956,-40628069140.992195
1.4,-1.4,111833461084.99525,-37539506191.160675
1.4,-1.3,124175689775.25833,-32597196984.17866
1.4,-1.2,136935613870.22356,-25344082000.339516
1.4,-1.1,149633703357.7302,-15296402010.803179
1.4,-1.0,161568611633.7006,-1990169014.6673815
1.4,-0.9,171783323921.1075,14943903832.825043
1.4,-0.8,179058209473.0198,35673656744.41429
1.4,-0.7,181953765131.1861,60031605984.862724
1.4,-0.6,178927696977.94254,87372699037.8418
1.4,-0.5,168543001146.09686,116461184772.5761
1.4,-0.4,149760351319.3005,145441028474.84256
1.4,-0.3,122269012487.398,171947268933.13474
1.4,-0.2,86766754384.64305,193390830084.36917
1.4,-0.1,45075177484.58982,207391789159.78073
1.5,-2.0,53291443855.370895,-34139120246.840008
1.5,-1.9,59480115922.75189,-34680775163.81429
1.5,-1.8,66336454243.06895,-34764257895.873
1.5,-1.7,73878242635.04239,-34230588252.220047
1.5,-1.6,82095087314.92741,-32885467464.49433
1.5,-1.5,90934232319.89339,-30496752385.408535
1.5,-1.4,100282369253.57231,-26794938471.308365
1.5,-1.3,109943480006.44171,-21478835251.808933
1.5,-1.2,119613688826.00714,-14229326037.082033
1.5,-1.1,128855680063.1987,-4734639662.944614
1.5,-1.0,137077570832.88727,7269477760.015659
1.5,-0.9,143524093685.90408,21942546674.632008
1.5,-0.8,147290944208.536,39266173754.12783
1.5,-0.7,147374836503.7641,58961820125.4782
1.5,-0.6,142770015918.78052,80414719965.77235
1.5,-0.5,132614198354.91281,102628090177.93602
1.5,-0.4,116371733593.13101,124237250239.1075
1.5,-0.3,94021194714.11378,143609440159.25748
1.5,-0.2,66195792532.77502,159037165933.31467
1.5,-0.1,34219527508.696987,169001697858.1374
1.6,-2.0,50378430940.965355,-28627159486.32278
1.6,-1.9,55790152924.50391,-28597463267.5273
