x,y,Rx,Ry,Rz
-0.85,-1.7,1.51422321201e-23,-4.86696393457e-25,8.29636199911e-24
-0.85,-1.65,1.58995324025e-23,-5.04957703131e-25,8.4070023951e-24
-0.85,-1.6,1.65729154139e-23,-5.20045159757e-25,8.45060532062e-24
-0.85,-1.55,1.71326136272e-23,-5.31134322556e-25,8.41783243578e-24
-0.85,-1.5,1.75476232376e-23,-5.37406820633e-25,8.30079807254e-24
-0.85,-1.45,1.77883192998e-23,-5.38131474294e-25,8.09429173875e-24
-0.85,-1.4,1.78306492377e-23,-5.32786654172e-25,7.79740758274e-24
-0.85,-1.35,1.76625026722e-23,-5.21237465259e-25,7.41565344458e-24
-0.85,-1.3,1.72930056913e-23,-5.03984071736e-25,6.96360275581e-24
-0.85,-1.25,1.67656425425e-23,-4.82499955349e-25,6.4681288493e-24
-0.85,-1.2,1.61762447212e-23,-4.59680517235e-25,5.97221678394e-24
-0.85,-1.15,1.56969678378e-23,-4.40422197491e-25,5.53927506223e-24
-0.85,-1.1,1.56073389749e-23,-4.32348671677e-25,5.25776078315e-24
-0.85,-1.05,1.63332099972e-23,-4.46691437943e-25,5.24578018183e-24
-0.85,-1.0,1.84938668702e-23,-4.99314065654e-25,5.65512928921e-24
-0.85,-0.95,2.29564511346e-23,-6.1183829648e-25,6.67400136968e-24
-0.85,-0.9,3.08950359223e-23,-8.12780745178e-25,8.52732636582e-24
-0.85,-0.85,4.38489239573e-23,-1.13853502845e-24,1.14734588485e-23
-0.85,-0.8,6.37707553443e-23,-1.63392979495e-24,1.57957546382e-23
-0.85,-0.75,9.30496364576e-23,-2.35195456717e-24,2.17875575275e-23
-0.85,-0.7,1.34487680331e-22,-3.35207484535e-24,2.97293617813e-23
-0.85,-0.65,1.91200337065e-22,-4.69637071228e-24,3.98575316254e-23
-0.85,-0.6,2.66402509046e-22,-6.44256824067e-24,5.23250230189e-23
-0.85,-0.55,3.63035530036e-22,-8.63297002165e-24,6.71560594691e-23
-0.85,-0.5,4.83188278257e-22,-1.12784737933e-23,8.41985064517e-23
-0.85,-0.45,6.27275682164e-22,-1.43375309998e-23,1.03079400212e-22
-0.85,-0.4,7.92971115985e-22,-1.76913810745e-23,1.23170120047e-22
-0.85,-0.35,9.73963286763e-22,-2.11196093773e-23,1.43567333693e-22
-0.85,-0.3,1.15874525012e-21,-2.42842914779e-23,1.63093628855e-22
-0.85,-0.25,1.32985804058e-21,-2.67363101562e-23,1.80318246674e-22
-0.85,-0.2,1.46427914536e-21,-2.79617671843e-23,1.93596399424e-22
-0.85,-0.15,1.53924631525e-21,-2.7458477938e-23,2.01625371158e-22
-0.85,-0.1,1.59122931217e-21,-2.5723723269e-23,2.10850082147e-22
-0.85,-0.05,1.63538142956e-21,-2.32043420291e-23,2.24511666483e-22
-0.85,0.0,1.6683145194e-21,-1.97693636653e-23,2.43594832881e-22
-0.8,-2.0,1.227890667e-23,-4.21296744683e-25,8.26362068617e-24
-0.8,-1.95,1.33784848245e-23,-4.53189520958e-25,8.7159430846e-24
-0.8,-1.9,1.45346438696e-23,-4.86058424578e-25,9.16116233005e-24
-0.8,-1.85,1.57391750353e-23,-5.19567016051e-25,9.59172210854e-24
-0.8,-1.8,1.69803270518e-23,-5.53277587354e-25,9.99874560474e-24
-0.8,-1.75,1.82421417109e-23,-5.86637101176e-25,1.03719903561e-23
-0.8,-1.7,1.95037939736e-23,-6.18964937631e-25,1.06998702641e-23
-0.8,-1.65,2.0739009472e-23,-6.49444720056e-25,1.09695790149e-23
-0.8,-1.6,2.19156749022e-23,-6.77123557744e-25,1.11673596658e-23
-0.8,-1.55,2.29958164706e-23,-7.00923462029e-25,1.12789773787e-23
-0.8,-1.5,2.39362031349e-23,-7.19671540331e-25,1.12904658471e-23
-0.8,-1.45,2.46899402458e-23,-7.32157924841e-25,1.11892319973e-23
-0.8,-1.4,2.52095606804e-23,-7.37233306133e-25,1.09656164437e-23
-0.8,-1.35,2.54522987992e-23,-7.33961432928e-25,1.06150162567e-23
-0.8,-1.3,2.5388448537e-23,-7.218459389e-25,1.01406777574e-23
-0.8,-1.25,2.50139552876e-23,-7.01155149988e-25,9.55725432185e-24
-0.8,-1.2,2.43686554116e-23,-6.7337264766e-25,8.89518947418e-24
-0.8,-1.15,2.35618224738e-23,-6.4180446238e-25,8.20591855458e-24
-0.8,-1.1,2.28068435411e-23,-6.12374399629e-25,7.56777094597e-24
-0.8,-1.05,2.24668308069e-23,-5.94634845434e-25,7.09228687951e-24
-0.8,-1.0,2.31126201474e-23,-6.03007932653e-25,6.9304284513e-24
-0.8,-0.95,2.55937013005e-23,-6.58246040499e-25,7.27786136895e-24
-0.8,-0.9,3.11208743691e-23,-7.89054142606e-25,8.37812454822e-24
-0.8,-0.85,4.13564749484e-23,-1.03374027592e-24,1.05221256382e-23
-0.8,-0.8,5.85034474424e-23,-1.44164338352e-24,1.40420729888e-23
-0.8,-0.75,8.53779658839e-23,-2.07391877239e-24,1.92977919314e-23
-0.8,-0.7,1.2544138758e-22,-3.00303260443e-24,2.66535308682e-23
-0.8,-0.65,1.82756002567e-22,-4.31003100308e-24,3.64440205402e-23
-0.8,-0.6,2.61815729135e-22,-6.078332861e-24,4.89298679126e-23
-0.8,-0.55,3.67188954746e-22,-8.38251979163e-24,6.42444026972e-23
-0.8,-0.5,5.02899245027e-22,-1.12705124233e-23,8.23366838671e-23
-0.8,-0.45,6.71467079462e-22,-1.47379076021e-23,1.02917974211e-22
-0.8,-0.4,8.725546705e-22,-1.8694570377e-23,1.25420549465e-22
-0.8,-0.35,1.1012191399e-21,-2.2926513649e-23,1.48976651831e-22
-0.8,-0.3,1.34592402282e-21,-2.70614678717e-23,1.72420012088e-22
-0.8,-0.25,1.58673340632e-21,-3.05547830697e-23,1.94302058907e-22
-0.8,-0.2,1.79454699702e-21,-3.27221140471e-23,2.12903083605e-22
-0.8,-0.15,1.93275395492e-21,-3.28510520204e-23,2.26217121011e-22
-0.8,-0.1,2.00721084112e-21,-3.06623461993e-23,2.37435929488e-22
-0.8,-0.05,2.07201915453e-21,-2.72674285568e-23,2.54953337135e-22
-0.8,0.0,2.12371549815e-21,-2.2551468691e-23,2.80533377076e-22
-0.75,-2.0,1.4803259885e-23,-5.04503555438e-25,1.00262533629e-23
-0.75,-1.95,1.62465953667e-23,-5.45937191565e-25,1.06438939306e-23
-0.75,-1.9,1.7788087967e-23,-5.8928963345e-25,1.12655296217e-23
-0.75,-1.85,1.94230011333e-23,-6.34275264081e-25,1.18832925447e-23
-0.75,-1.8,2.11427704786e-23,-6.80494495636e-25,1.24876235426e-23
-0.75,-1.75,2.29340513559e-23,-7.27412413298e-25,1.30671105064e-23
-0.75,-1.7,2.47776614113e-23,-7.74336843664e-25,1.36083693917e-23
-0.75,-1.65,2.66474631441e-23,-8.2039759955e-25,1.40960011319e-23
-0.75,-1.6,2.85092715651e-23,-8.64529689137e-25,1.45126700747e-23
-0.75,-1.55,3.03199314378e-23,-9.05464709779e-25,1.48393648265e-23
-0.75,-1.5,3.2026794174e-23,-9.41736580647e-25,1.50559204402e-23
-0.75,-1.45,3.35679446305e-23,-9.71710327333e-25,1.51419012784e-23
-0.75,-1.4,3.48736924756e-23,-9.93645938472e-25,1.50779654112e-23
-0.75,-1.35,3.58700616426e-23,-1.0058134836e-24,1.48478517161e-23
-0.75,-1.3,3.64852935914e-23,-1.00668077731e-24,1.44411458521e-23
-0.75,-1.25,3.66607302052e-23,-9.95200864118e-25,1.38569845471e-23
-0.75,-1.2,3.63678549069e-23,-9.71233251216e-25,1.31088396685e-23
-0.75,-1.15,3.563372256e-23,-9.36139569423e-25,1.22304712198e-23
-0.75,-1.1,3.45774459913e-23,-8.93600063275e-25,1.12830349022e-23
-0.75,-1.05,3.34607284165e-23,-8.50699972584e-25,1.03631555846e-23
-0.75,-1.0,3.27554674382e-23,-8.1933105067e-25,9.61151328405e-24
-0.75,-0.95,3.3230947186e-23,-8.17937705919e-25,9.22111894764e-24
-0.75,-0.9,3.60617078224e-23,-8.73601220698e-25,9.44398439086e-24
-0.75,-0.85,4.2954339696e-23,-1.02438712244e-24,1.05943442497e-23
-0.75,-0.8,5.62865822123e-23,-1.32176364269e-24,1.30460449478e-23
-0.75,-0.75,7.92445331659e-23,-1.83271287529e-24,1.72213193416e-23
-0.75,-0.7,1.15932829417e-22,-2.64087876351e-24,2.35681360983e-23
-0.75,-0.65,1.71417847291e-22,-3.84571051868e-24,3.25239390496e-23
-0.75,-0.6,2.51645184666e-22,-5.55806845447e-24,4.44651843042e-23
-0.75,-0.55,3.63150570879e-22,-7.89020767736e-24,5.96448650948e-23
-0.75,-0.5,5.12459978638e-22,-1.09375771582e-23,7.81241315054e-23
-0.75,-0.45,7.05055046328e-22,-1.47497579054e-23,9.97085492663e-23
-0.75,-0.4,9.43775011019e-22,-1.92886660688e-23,1.23902967427e-22
-0.75,-0.35,1.22655978102e-21,-2.43748116032e-23,1.4989859359e-22
-0.75,-0.3,1.54355747988e-21,-2.96283640205e-23,1.76597639888e-22
-0.75,-0.25,1.87390615397e-21,-3.44227282679e-23,2.0266054102e-22
-0.75,-0.2,2.18306614164e-21,-3.78849508521e-23,2.26527850421e-22
-0.75,-0.15,2.42249462376e-21,-3.89955153102e-23,2.46336894084e-22
-0.75,-0.1,2.54990257259e-21,-3.67740397997e-23,2.61377386359e-22
-0.75,-0.05,2.64557574038e-21,-3.21936482652e-23,2.83285188055e-22
-0.75,0.0,2.72659005242e-21,-2.56690412044e-23,3.17150554858e-22
-0.7,-2.0,1.77346871231e-23,-5.99433999466e-25,1.20910256757e-23
-0.7,-1.95,1.95931008262e-23,-6.51982891907e-25,1.29103014538e-23
-0.7,-1.9,2.16033571246e-23,-7.07598539888e-25,1.37486131326e-23
-0.7,-1.85,2.37663500128e-23,-7.66079490091e-25,1.45982489463e-23
-0.7,-1.8,2.60792557947e-23,-8.27104664859e-25,1.54494938061e-23
-0.7,-1.75,2.85343406838e-23,-8.90205803788e-25,1.62903452224e-23
-0.7,-1.7,3.11175423575e-23,-9.54736827405e-25,1.71062388138e-23
-0.7,-1.65,3.38068316337e-23,-1.01984120272e-24,1.787981242e-23
-0.7,-1.6,3.65703932189e-23,-1.08441933409e-24,1.8590751707e-23
-0.7,-1.55,3.93647174608e-23,-1.14709935817e-24,1.92157779765e-23
-0.7,-1.5,4.21327768857e-23,-1.20621661759e-24,1.97288610737e-23
-0.7,-1.45,4.48025833641e-23,-1.25980967986e-24,2.01017669712e-23
-0.7,-1.4,4.72865984388e-23,-1.3056442361e-24,2.03050802354e-23
-0.7,-1.35,4.94827179217e-23,-1.34128075746e-24,2.0309874516e-23
-0.7,-1.3,5.12778914573e-23,-1.36420760309e-24,2.00902359208e-23
-0.7,-1.25,5.2555886759e-23,-1.37206852445e-24,1.96268683597e-23
-0.7,-1.2,5.32112791163e-23,-1.36302225752e-24,1.89120164127e-23
-0.7,-1.15,5.31724369062e-23,-1.33628198335e-24,1.79559145416e-23
-0.7,-1.1,5.24370506124e-23,-1.29289329838e-24,1.67948898438e-23
-0.7,-1.05,5.11245315281e-23,-1.23681965253e-24,1.55010809849e-23
-0.7,-1.0,4.95502194854e-23,-1.176411366e-24,1.41934558258e-23
-0.7,-0.95,4.83264985691e-23,-1.12633353071e-24,1.30493827628e-23
-0.7,-0.9,4.84951758928e-23,-1.1100110698e-24,1.23154160248e-23
-0.7,-0.85,5.1693184795e-23,-1.16260243036e-24,1.23152040367e-23
-0.7,-0.8,6.03489755739e-23,-1.33441589736e-24,1.34515921561e-23
-0.7,-0.75,7.78988232338e-23,-1.69450416583e-24,1.61992300608e-23
-0.7,-0.7,1.08999601495e-22,-2.33387395276e-24,2.10836011101e-23
-0.7,-0.65,1.59696322422e-22,-3.36728304659e-24,2.86428011488e-23
-0.7,-0.6,2.37478215088e-22,-4.93192950084e-24,3.93701547362e-23
-0.7,-0.55,3.51126196792e-22,-7.18046353097e-24,5.3639408094e-23
-0.7,-0.5,5.10218121669e-22,-1.02647544729e-23,7.16200610606e-23
-0.7,-0.45,7.24118823535e-22,-1.43059781525e-23,9.31979860024e-23
-0.7,-0.4,1.0002465866e-21,-1.93464266917e-23,1.17924088986e-22
-0.7,-0.35,1.34139400467e-21,-2.52801030483e-23,1.45017463244e-22
-0.7,-0.3,1.74193317531e-21,-3.17646396759e-23,1.7344217509e-22
-0.7,-0.25,2.18295220592e-21,-3.81295175447e-23,2.02047857565e-22
-0.7,-0.2,2.62694531754e-21,-4.33187579051e-23,2.29702129885e-22
-0.7,-0.15,3.01389912845e-21,-4.59412295316e-23,2.55247779199e-22
-0.7,-0.1,3.26266220912e-21,-4.45360005894e-23,2.77037184388e-22
-0.7,-0.05,3.4045327027e-21,-3.84459507954e-23,3.03247435559e-22
-0.7,0.0,3.53146462052e-21,-2.93903038551e-23,3.47094907801e-22
-0.65,-2.0,2.11572620749e-23,-7.08084198745e-25,1.45232962447e-23
-0.65,-1.95,2.35158514635e-23,-7.73465845224e-25,1.55873055496e-23
-0.65,-1.9,2.60939669337e-23,-8.43246633097e-25,1.66896456233e-23
-0.65,-1.85,2.8900598018e-23,-9.17334538156e-25,1.78232317122e-23
-0.65,-1.8,3.19416405578e-23,-9.95519468895e-25,1.89787550836e-23
-0.65,-1.75,3.52185640353e-23,-1.07744145249e-24,2.01442857436e-23
-0.65,-1.7,3.87267328514e-23,-1.16255336594e-24,2.13048435599e-23
-0.65,-1.65,4.24533379416e-23,-1.25007850153e-24,2.24419583494e-23
-0.65,-1.6,4.63749152256e-23,-1.3389640677e-24,2.35332542264e-23
-0.65,-1.55,5.04544666959e-23,-1.42783294852e-24,2.45521133197e-23
-0.65,-1.5,5.46382682686e-23,-1.51493781091e-24,2.54674997188e-23
-0.65,-1.45,5.88525596045e-23,-1.5981241252e-24,2.62440569522e-23
-0.65,-1.4,6.30004836957e-23,-1.67481205702e-24,2.68426317932e-23
-0.65,-1.35,6.69599027661e-23,-1.74201174505e-24,2.7221423177e-23
-0.65,-1.3,7.05830927199e-23,-1.79639248599e-24,2.73380052296e-23
-0.65,-1.25,7.36998467834e-23,-1.83443412184e-24,2.71525226073e-23
-0.65,-1.2,7.61262369999e-23,-1.85269878821e-24,2.66323946642e-23
-0.65,-1.15,7.76822193075e-23,-1.84827341976e-24,2.57588757834e-23
-0.65,-1.1,7.82224300983e-23,-1.819448158e-24,2.45357768547e-23
-0.65,-1.05,7.76858652551e-23,-1.76671285085e-24,2.30005207094e-23
-0.65,-1.0,7.6171521374e-23,-1.69417214611e-24,2.12374344226e-23
-0.65,-0.95,7.40482297947e-23,-1.61149656147e-24,1.93927181698e-23
-0.65,-0.9,7.2107325316e-23,-1.53653638898e-24,1.76898212406e-23
-0.65,-0.85,7.1765669753e-23,-1.4987154136e-24,1.64429738268e-23
-0.65,-0.8,7.53227586106e-23,-1.5432701919e-24,1.60654052379e-23
-0.65,-0.75,8.62677007165e-23,-1.73627061637e-24,1.7067482702e-23
-0.65,-0.7,1.09618064344e-22,-2.17009047136e-24,2.00389771145e-23
-0.65,-0.65,1.52251213029e-22,-2.96851152014e-24,2.56095029606e-23
-0.65,-0.6,2.23158417022e-22,-4.28984458287e-24,3.43827587669e-23
-0.65,-0.55,3.33511961483e-22,-6.32524986614e-24,4.68445590784e-23
-0.65,-0.5,4.96385661577e-22,-9.28781821229e-24,6.32527425554e-23
-0.65,-0.45,7.259102367e-22,-1.33860885763e-23,8.3529145865e-23
-0.65,-0.4,1.03557844877e-21,-1.87740254442e-23,1.07188649749e-22
-0.65,-0.35,1.43534678584e-21,-2.54692077363e-23,1.33353534e-22
-0.65,-0.3,1.92713477988e-21,-3.32343982044e-23,1.60903573982e-22
-0.65,-0.25,2.49837924782e-21,-4.14291053039e-23,1.88785764448e-22
-0.65,-0.2,3.1136751805e-21,-4.8864544705e-23,2.16423351152e-22
-0.65,-0.15,3.70570855574e-21,-5.37470049483e-23,2.43986686716e-22
-0.65,-0.1,4.16945679374e-21,-5.38729307085e-23,2.72015998469e-22
-0.65,-0.05,4.4158539334e-21,-4.70094269874e-23,3.03205199476e-22
-0.65,0.0,4.61485963599e-21,-3.45028607302e-23,3.57759407791e-22
-0.6,-2.0,2.51758914474e-23,-8.32914103837e-25,1.74058730285e-23
-0.6,-1.95,2.81395302816e-23,-9.13080895706e-25,1.87678981298e-23
-0.6,-1.9,3.14073404306e-23,-9.99142899534e-25,2.0192409054e-23
-0.6,-1.85,3.4999091052e-23,-1.09112302728e-24,2.16732687218e-23
-0.6,-1.8,3.89326412378e-23,-1.18893127444e-24,2.32019811584e-23
-0.6,-1.75,4.32226343874e-23,-1.29233165912e-24,2.47672206637e-23
-0.6,-1.7,4.78787533201e-23,-1.40090189629e-24,2.63542848216e-23
-0.6,-1.65,5.29034312568e-23,-1.51398512658e-24,2.79444755617e-23
-0.6,-1.6,5.82889146022e-23,-1.63063368631e-24,2.9514427469e-23
-0.6,-1.55,6.40135911015e-23,-1.74954601642e-24,3.10354243163e-23
-0.6,-1.5,7.00375412563e-23,-1.86899947295e-24,3.2472774299e-23
-0.6,-1.45,7.62973563569e-23,-1.98678415928e-24,3.37853527207e-23
