x,y,Rx,Ry,Rz
-0.65,-0.2,4.4512298538e-21,-9.09036082042e-23,1.964303647e-21
-0.65,-0.15,4.57796804845e-21,-8.85327546252e-23,2.6090174123e-21
-0.65,-0.1,3.9277427462e-21,-7.3886099998e-23,3.28649693261e-21
-0.65,-0.05,2.09242860473e-21,-4.09771690912e-23,3.42679381304e-21
-0.65,0.0,0.0,0.0,3.34778266371e-21
-0.6,-2.0,1.86885955165e-23,-9.97742750977e-25,1.44203572648e-23
-0.6,-1.95,1.9804164577e-23,-1.05753735275e-24,1.49984771016e-23
-0.6,-1.9,2.09480418805e-23,-1.11807545354e-24,1.55563607371e-23
-0.6,-1.85,2.21062956276e-23,-1.17842404585e-24,1.60811358686e-23
-0.6,-1.8,2.32617953132e-23,-1.23746542361e-24,1.65585030254e-23
-0.6,-1.75,2.43938672595e-23,-1.29388650012e-24,1.69728274492e-23
-0.6,-1.7,2.54780912242e-23,-1.34617913761e-24,1.73073812577e-23
-0.6,-1.65,2.64863515825e-23,-1.39265796436e-24,1.75447954569e-23
-0.6,-1.6,2.73873132796e-23,-1.4315046994e-24,1.76677997853e-23
-0.6,-1.55,2.8147574658e-23,-1.46085139551e-24,1.76603519769e-23
-0.6,-1.5,2.87338665086e-23,-1.47891945692e-24,1.7509287751e-23
-0.6,-1.45,2.9116833536e-23,-1.48423703246e-24,1.7206659875e-23
-0.6,-1.4,2.92771708241e-23,-1.47596469362e-24,1.67529804318e-23
-0.6,-1.35,2.9215221598e-23,-1.45436844548e-24,1.61616366375e-23
