x,y,result
1.0,-1.3,0.00470541755829
1.1,-1.3,0.00398833100248
1.2,-1.3,0.00333956601343
1.3,-1.3,0.00277291796215
1.4,-1.3,0.00229003450917
1.5,-1.3,0.00188557494797
1.6,-1.3,0.00155081639102
1.7,-1.3,0.0012759417024
1.8,-1.3,0.00105135575579
1.9,-1.3,0.000868351158426
2.0,-1.3,0.00071937177089
-1.0,-1.2,-0.00441306178088
-0.9,-1.2,-0.00548264345583
-0.8,-1.2,-0.00666723882224
-0.7,-1.2,-0.0078736960804
-0.6,-1.2,-0.00893910191429
-0.5,-1.2,-0.00962739188176
-0.4,-1.2,-0.00965475619676
-0.3,-1.2,-0.00875559635637
-0.2,-1.2,-0.006782765802
-0.1,-1.2,-0.00380626494382
0.0,-1.2,-0.000153250333385
0.1,-1.2,0.00365352224041
0.2,-1.2,0.00704703373409
0.3,-1.2,0.00958688824865
0.4,-1.2,0.0110671819589
0.5,-1.2,0.0115228920436
0.6,-1.2,0.0111568002459
0.7,-1.2,0.0102401082943
0.8,-1.2,0.00903163740465
0.9,-1.2,0.00773377599551
1.0,-1.2,0.00648117475662
1.1,-1.2,0.00534913211835
1.2,-1.2,0.0043694646322
1.3,-1.2,0.00354626604849
1.4,-1.2,0.00286828643425
1.5,-1.2,0.00231735834763
1.6,-1.2,0.00187351296467
1.7,-1.2,0.00151774104761
1.8,-1.2,0.00123325228862
1.9,-1.2,0.00100586213681
2.0,-1.2,0.000823920067891
-1.0,-1.1,-0.00607494768897
-0.9,-1.1,-0.00779114678281
-0.8,-1.1,-0.00980001780656
-0.7,-1.1,-0.011987316908
-0.6,-1.1,-0.0141021378753
-0.5,-1.1,-0.0157243163634
-0.4,-1.1,-0.0162853391068
-0.3,-1.1,-0.015186266964
-0.2,-1.1,-0.0120221223544
-0.1,-1.1,-0.00684011219247
0.0,-1.1,-0.000276720157763
0.1,-1.1,0.00656650540585
0.2,-1.1,0.012493882603
0.3,-1.1,0.0166348256904
0.4,-1.1,0.0186778370152
0.5,-1.1,0.0188329202803
0.6,-1.1,0.0176150196999
0.7,-1.1,0.0156048667043
0.8,-1.1,0.0132898404816
0.9,-1.1,0.0110036354721
1.0,-1.1,0.00893410229124
1.1,-1.1,0.00716055154517
1.2,-1.1,0.00569422960438
1.3,-1.1,0.00451025700223
1.4,-1.1,0.00356875150505
1.5,-1.1,0.00282701148446
1.6,-1.1,0.00224559604642
1.7,-1.1,0.00179073550781
1.8,-1.1,0.00143476740957
1.9,-1.1,0.00115564153641
2.0,-1.1,0.000936077790758
-1.0,-1.0,-0.00834661623973
-0.9,-1.0,-0.0110897963766
-0.8,-1.0,-0.0144940284161
-0.7,-1.0,-0.0184654826555
-0.6,-1.0,-0.0226567463166
-0.5,-1.0,-0.0263445596527
-0.4,-1.0,-0.0283894495918
-0.3,-1.0,-0.0274156996473
-0.2,-1.0,-0.022310133715
-0.1,-1.0,-0.012920594632
0.0,-1.0,-0.00052593791952
0.1,-1.0,0.0124052945854
0.2,-1.0,0.0231913223065
0.3,-1.0,0.0300418936923
0.4,-1.0,0.032576270898
0.5,-1.0,0.0315722535495
0.6,-1.0,0.0283216726406
0.7,-1.0,0.0240589536577
0.8,-1.0,0.0196750238354
0.9,-1.0,0.0156800487062
1.0,-1.0,0.0122903486539
1.1,-1.0,0.00954012803233
1.2,-1.0,0.00737116101904
1.3,-1.0,0.00569032383314
1.4,-1.0,0.00440083126956
1.5,-1.0,0.00341637495997
1.6,-1.0,0.00266569132106
1.7,-1.0,0.00209246037836
1.8,-1.0,0.00165331599482
1.9,-1.0,0.00131537628877
2.0,-1.0,0.00105392139716
-1.0,-0.9,-0.011403386601
-0.9,-0.9,-0.0157526418791
-0.8,-0.9,-0.0214962815143
-0.7,-0.9,-0.028703436367
-0.6,-0.9,-0.0370165022588
-0.5,-0.9,-0.0452882936829
-0.4,-0.9,-0.0512738150241
-0.3,-0.9,-0.0517671407097
-0.2,-0.9,-0.0436585075255
-0.1,-0.9,-0.0258794395318
0.0,-0.9,-0.00106202655407
0.1,-0.9,0.0248500944446
0.2,-0.9,0.0453930613744
0.3,-0.9,0.0567450738713
0.4,-0.9,0.058861995532
0.5,-0.9,0.054305612482
0.6,-0.9,0.0463031256674
0.7,-0.9,0.0374277170126
0.8,-0.9,0.0292067394862
0.9,-0.9,0.0222957191696
1.0,-0.9,0.0168105939859
1.1,-0.9,0.0126058641982
1.2,-0.9,0.00944761772073
1.3,-0.9,0.00710097641791
1.4,-0.9,0.00536502556042
1.5,-0.9,0.00408085112566
1.6,-0.9,0.00312805097408
1.7,-0.9,0.00241758883241
1.8,-0.9,0.00188448419975
1.9,-0.9,0.00148160392329
2.0,-0.9,0.00117481371492
-1.0,-0.8,-0.0154190519608
-0.9,-0.8,-0.0222186720329
-0.8,-0.8,-0.0318123759912
-0.7,-0.8,-0.0448252454827
-0.6,-0.8,-0.0613044567274
-0.5,-0.8,-0.0797924366433
-0.4,-0.8,-0.0961085075654
-0.3,-0.8,-0.102763814249
-0.2,-0.8,-0.0908564282265
-0.1,-0.8,-0.0555691139425
0.0,-0.8,-0.0023056719444
0.1,-0.8,0.0533642346922
0.2,-0.8,0.0944851532879
0.3,-0.8,0.112679605492
0.4,-0.8,0.110376404155
0.5,-0.8,0.0957281564759
0.6,-0.8,0.0767309539244
0.7,-0.8,0.0584911907034
0.8,-0.8,0.0432582826434
0.9,-0.8,0.0314764051557
1.0,-0.8,0.0227536889155
1.1,-0.8,0.016448980624
1.2,-0.8,0.0119441761528
1.3,-0.8,0.00873645329223
1.4,-0.8,0.00644813873937
1.5,-0.8,0.00480712678633
1.6,-0.8,0.00362157459071
1.7,-0.8,0.00275758178559
1.8,-0.8,0.00212196202664
1.9,-0.8,0.00164975787025
2.0,-0.8,0.00129548332538
-1.0,-0.7,-0.0205140836391
-0.9,-0.7,-0.0309155233588
-0.8,-0.7,-0.0466504771675
-0.7,-0.7,-0.0698460812744
-0.6,-0.7,-0.102313555575
-0.5,-0.7,-0.143557733614
-0.4,-0.7,-0.186953491893
-0.3,-0.7,-0.2154790906
-0.2,-0.7,-0.203050684091
-0.1,-0.7,-0.129681613546
0.0,-0.7,-0.00546432077008
0.1,-0.7,0.12454716446
0.2,-0.7,0.211197934083
0.3,-0.7,0.236334048621
0.4,-0.7,0.21478450506
0.5,-0.7,0.172305286437
0.6,-0.7,0.128128304931
0.7,-0.7,0.0911974669759
0.8,-0.7,0.0634807603899
0.9,-0.7,0.0438325550837
1.0,-0.7,0.030299826487
1.1,-0.7,0.0210900222293
1.2,-0.7,0.0148323931841
1.3,-0.7,0.0105604597362
1.4,-0.7,0.00761900445779
1.5,-0.7,0.00557166442031
1.6,-0.7,0.0041294759566
1.7,-0.7,0.0031007950031
1.8,-0.7,0.00235777381031
1.9,-0.7,0.00181439767555
2.0,-0.7,0.00141221506233
-1.0,-0.6,-0.026671873387
-0.9,-0.6,-0.0420901798139
-0.8,-0.6,-0.0671528373144
-0.7,-0.6,-0.107494092978
-0.6,-0.6,-0.170379211388
-0.5,-0.6,-0.261645846035
-0.4,-0.6,-0.375987646945
-0.3,-0.6,-0.478577401657
-0.2,-0.6,-0.492468759889
-0.1,-0.6,-0.334564249305
0.0,-0.6,-0.0144164629666
0.1,-0.6,0.32134277458
0.2,-0.6,0.512307922299
0.3,-0.6,0.525018024734
0.4,-0.6,0.432093383064
0.5,-0.6,0.31416260832
0.6,-0.6,0.213467280437
0.7,-0.6,0.140430858979
0.8,-0.6,0.0914370729873
0.9,-0.6,0.0597183649202
1.0,-0.6,0.0394261055191
1.1,-0.6,0.0264227952624
1.2,-0.6,0.0180123228761
1.3,-0.6,0.0124984565219
1.4,-0.6,0.00882666117424
1.5,-0.6,0.00634092806968
1.6,-0.6,0.00463003756366
1.7,-0.6,0.00343322551939
1.8,-0.6,0.00258286935028
1.9,-0.6,0.00196963648538
2.0,-0.6,0.00152114540808
-1.0,-0.5,-0.0336383527048
-0.9,-0.5,-0.0555368336251
-0.8,-0.5,-0.0937674382358
-0.7,-0.5,-0.16110613939
-0.6,-0.5,-0.278731872722
-0.5,-0.5,-0.475887150485
-0.4,-0.5,-0.773191638421
-0.3,-0.5,-1.12286620371
-0.2,-0.5,-1.30809739301
-0.1,-0.5,-0.973608718297
0.0,-0.5,-0.0434017657549
0.1,-0.5,0.935194478901
0.2,-0.5,1.36097279657
0.3,-0.5,1.23207058509
0.4,-0.5,0.888802804437
0.5,-0.5,0.571594009668
0.6,-0.5,0.349360153649
0.7,-0.5,0.210567459362
0.8,-0.5,0.127744039536
0.9,-0.5,0.0788439910667
1.0,-0.5,0.0497571463513
1.1,-0.5,0.0321654018628
1.2,-0.5,0.0213007393282
1.3,-0.5,0.0144377560123
1.4,-0.5,0.0100032253286
1.5,-0.5,0.00707419346813
1.6,-0.5,0.00509871310906
1.7,-0.5,0.0037399341368
1.8,-0.5,0.0027880416285
1.9,-0.5,0.00210971902021
2.0,-0.5,0.00161862219896
-1.0,-0.4,-0.0408575494529
-0.9,-0.4,-0.0703075572369
-0.8,-0.4,-0.125268270364
-0.7,-0.4,-0.230913050169
-0.6,-0.4,-0.437964557619
-0.5,-0.4,-0.841965364227
-0.4,-0.4,-1.58671326171
-0.3,-0.4,-2.73996361308
-0.2,-0.4,-3.81047083893
-0.1,-0.4,-3.2613189539
0.0,-0.4,-0.153460945384
0.1,-0.4,3.13281028966
0.2,-0.4,3.96492264455
0.3,-0.4,3.00692441618
0.4,-0.4,1.82435926243
0.5,-0.4,1.01156823896
0.6,-0.4,0.54911933312
0.7,-0.4,0.301920503541
0.8,-0.4,0.170733510288
0.9,-0.4,0.0998626184574
1.0,-0.4,0.0604687703499
1.1,-0.4,0.037854738652
1.2,-0.4,0.0244444500885
1.3,-0.4,0.016240324817
1.4,-0.4,0.0110727602846
1.5,-0.4,0.00772904633574
1.6,-0.4,0.00551137386974
1.7,-0.4,0.00400691927648
1.8,-0.4,0.00296499795207
1.9,-0.4,0.00222963210409
2.0,-0.4,0.00170155286688
-1.0,-0.3,-0.0475262708749
-0.9,-0.3,-0.0846455738455
-0.8,-0.3,-0.157952101964
-0.7,-0.3,-0.310151367154
-0.6,-0.3,-0.642013557201
-0.5,-0.3,-1.39375591354
-0.4,-0.3,-3.10266395193
-0.3,-0.3,-6.65606281218
-0.2,-0.3,-11.8843009992
-0.1,-0.3,-12.6644897253
0.0,-0.3,-0.65233938923
0.1,-0.3,12.1659689022
0.2,-0.3,12.3670497755
0.3,-0.3,7.30549699798
0.4,-0.3,3.56795696686
0.5,-0.3,1.67486203098
0.6,-0.3,0.805159338829
0.7,-0.3,0.4056452001
0.8,-0.3,0.21535274464
0.9,-0.3,0.12027392573
1.0,-0.3,0.0703684584421
1.1,-0.3,0.0429214071204
1.2,-0.3,0.0271668059672
1.3,-0.3,0.0177683784367
1.4,-0.3,0.0119647013507
1.5,-0.3,0.0082682888296
1.6,-0.3,0.00584783925508
1.7,-0.3,0.00422292117456
1.8,-0.3,0.00310728359529
1.9,-0.3,0.00232557816328
2.0,-0.3,0.00176764688519
-1.0,-0.2,-0.0528124972021
-0.9,-0.2,-0.0964180599409
-0.8,-0.2,-0.186162800056
-0.7,-0.2,-0.38364385305
-0.6,-0.2,-0.85211569592
-0.5,-0.2,-2.05555311551
-0.4,-0.2,-5.37021417479
-0.3,-0.2,-14.6302331879
-0.2,-0.2,-36.1541584747
-0.1,-0.2,-53.9754701473
0.0,-0.2,-3.24710919051
0.1,-0.2,51.852350025
0.2,-0.2,37.6250206566
0.3,-0.2,16.0591545577
0.4,-0.2,6.17630375471
0.5,-0.2,2.47050848858
0.6,-0.2,1.06884510496
0.7,-0.2,0.501871798161
0.8,-0.2,0.253876940574
0.9,-0.2,0.137039115863
1.0,-0.2,0.0782192500932
1.1,-0.2,0.046840121855
1.2,-0.2,0.0292346005509
1.3,-0.2,0.0189137409562
1.4,-0.2,0.0126267147925
1.5,-0.2,0.00866557550072
1.6,-0.2,0.00609434135388
1.7,-0.2,0.00438048792179
1.8,-0.2,0.00321073013434
1.9,-0.2,0.00239515210217
2.0,-0.2,0.00181547540563
-1.0,-0.1,-0.0561325232216
-0.9,-0.1,-0.103945057026
-0.8,-0.1,-0.20469390855
-0.7,-0.1,-0.433984395052
-0.6,-0.1,-1.00592432319
-0.5,-0.1,-2.59517418069
-0.4,-0.1,-7.57687342236
-0.3,-0.1,-24.971727548
-0.2,-0.1,-84.7915402839
-0.1,-0.1,-193.413077591
0.0,-0.1,-14.7462105007
0.1,-0.1,185.808532933
0.2,-0.1,88.2442956505
0.3,-0.1,27.4121740798
0.4,-0.1,8.71481958673
0.5,-0.1,3.11934485354
0.6,-0.1,1.26191091949
0.7,-0.1,0.567797989008
0.8,-0.1,0.27918914911
0.9,-0.1,0.147761542302
1.0,-0.1,0.0831517057914
1.1,-0.1,0.0492726914165
1.2,-0.1,0.0305075693798
1.3,-0.1,0.0196147258687
1.4,-0.1,0.0130301804273
1.5,-0.1,0.00890696138027
1.6,-0.1,0.00624377303009
1.7,-0.1,0.00447584378671
1.8,-0.1,0.0032732529028
1.9,-0.1,0.00243716082914
2.0,-0.1,0.00184433222487
