x,y,result
1.75,-1.9875,8.39204658688e-11
1.7625,-1.9875,8.28000968025e-11
1.775,-1.9875,8.16888207272e-11
1.7875,-1.9875,8.05867531524e-11
1.8,-1.9875,7.94940032286e-11
1.8125,-1.9875,7.84106738028e-11
1.825,-1.9875,7.73368614794e-11
1.8375,-1.9875,7.62726566866e-11
1.85,-1.9875,7.5218143748e-11
1.8625,-1.9875,7.41734009589e-11
1.875,-1.9875,7.31385006666e-11
1.8875,-1.9875,7.21135093559e-11
1.9,-1.9875,7.10984877379e-11
1.9125,-1.9875,7.00934908428e-11
1.925,-1.9875,6.90985681165e-11
1.9375,-1.9875,6.81137635199e-11
1.95,-1.9875,6.71391156318e-11
1.9625,-1.9875,6.61746577541e-11
1.975,-1.9875,6.522041802e-11
1.9875,-1.9875,6.42764195041e-11
2.0,-1.9875,6.33426803348e-11
-1.0,-1.975,1.63512538954e-10
-0.9875,-1.975,1.64772340074e-10
-0.975,-1.975,1.66023948939e-10
-0.9625,-1.975,1.67267037408e-10
-0.95,-1.975,1.68501281004e-10
-0.9375,-1.975,1.69726359123e-10
-0.925,-1.975,1.70941955237e-10
-0.9125,-1.975,1.72147757089e-10
-0.9,-1.975,1.73343456879e-10
-0.8875,-1.975,1.74528751444e-10
-0.875,-1.975,1.75703342424e-10
-0.8625,-1.975,1.76866936426e-10
-0.85,-1.975,1.78019245171e-10
-0.8375,-1.975,1.79159985639e-10
-0.825,-1.975,1.80288880195e-10
-0.8125,-1.975,1.81405656717e-10
-0.8,-1.975,1.82510048702e-10
-0.7875,-1.975,1.83601795369e-10
-0.775,-1.975,1.84680641754e-10
-0.7625,-1.975,1.85746338782e-10
-0.75,-1.975,1.86798643349e-10
-0.7375,-1.975,1.87837318372e-10
-0.725,-1.975,1.88862132847e-10
-0.7125,-1.975,1.89872861886e-10
-0.7,-1.975,1.90869286745e-10
-0.6875,-1.975,1.91851194849e-10
-0.675,-1.975,1.92818379799e-10
-0.6625,-1.975,1.93770641374e-10
-0.65,-1.975,1.94707785524e-10
-0.6375,-1.975,1.95629624348e-10
-0.625,-1.975,1.96535976073e-10
-0.6125,-1.975,1.97426665015e-10
-0.6,-1.975,1.98301521534e-10
-0.5875,-1.975,1.99160381988e-10
-0.575,-1.975,2.00003088667e-10
-0.5625,-1.975,2.00829489729e-10
-0.55,-1.975,2.01639439127e-10
-0.5375,-1.975,2.02432796524e-10
-0.525,-1.975,2.03209427208e-10
-0.5125,-1.975,2.03969201999e-10
-0.5,-1.975,2.04711997148e-10
-0.4875,-1.975,2.05437694235e-10
-0.475,-1.975,2.06146180057e-10
-0.4625,-1.975,2.06837346516e-10
-0.45,-1.975,2.07511090502e-10
-0.4375,-1.975,2.08167313771e-10
-0.425,-1.975,2.08805922818e-10
-0.4125,-1.975,2.09426828756e-10
-0.4,-1.975,2.10029947181e-10
-0.3875,-1.975,2.10615198045e-10
-0.375,-1.975,2.11182505521e-10
-0.3625,-1.975,2.11731797867e-10
-0.35,-1.975,2.122630073e-10
-0.3375,-1.975,2.12776069852e-10
-0.325,-1.975,2.13270925242e-10
-0.3125,-1.975,2.13747516743e-10
-0.3,-1.975,2.14205791046e-10
-0.2875,-1.975,2.1464569813e-10
-0.275,-1.975,2.15067191136e-10
-0.2625,-1.975,2.15470226238e-10
-0.25,-1.975,2.15854762518e-10
-0.2375,-1.975,2.16220761846e-10
-0.225,-1.975,2.16568188762e-10
-0.2125,-1.975,2.16897010361e-10
-0.2,-1.975,2.17207196184e-10
-0.1875,-1.975,2.17498718109e-10
-0.175,-1.975,2.17771550252e-10
-0.1625,-1.975,2.18025668867e-10
-0.15,-1.975,2.18261052257e-10
-0.1375,-1.975,2.18477680686e-10
-0.125,-1.975,2.18675536296e-10
-0.1125,-1.975,2.18854603036e-10
-0.1,-1.975,2.19014866587e-10
-0.0875,-1.975,2.19156314303e-10
-0.075,-1.975,2.1927893515e-10
-0.0625,-1.975,2.19382719658e-10
-0.05,-1.975,2.19467659876e-10
-0.0375,-1.975,2.19533749333e-10
-0.025,-1.975,2.19580983008e-10
-0.0125,-1.975,2.19609357306e-10
0.0,-1.975,2.19618870042e-10
0.0125,-1.975,2.19609520427e-10
0.025,-1.975,2.19581309067e-10
0.0375,-1.975,2.19534237969e-10
0.05,-1.975,2.19468310545e-10
0.0625,-1.975,2.19383531637e-10
0.075,-1.975,2.19279907536e-10
0.0875,-1.975,2.19157446014e-10
0.1,-1.975,2.19016156365e-10
0.1125,-1.975,2.18856049446e-10
0.125,-1.975,2.18677137728e-10
0.1375,-1.975,2.18479435357e-10
0.15,-1.975,2.18262958215e-10
0.1625,-1.975,2.18027723989e-10
0.175,-1.975,2.17773752248e-10
0.1875,-1.975,2.17501064527e-10
0.2,-1.975,2.17209684409e-10
0.2125,-1.975,2.16899637619e-10
0.225,-1.975,2.16570952122e-10
0.2375,-1.975,2.16223658227e-10
0.25,-1.975,2.15857788689e-10
0.2625,-1.975,2.15473378821e-10
0.275,-1.975,2.15070466612e-10
0.2875,-1.975,2.14649092841e-10
0.3,-1.975,2.14209301199e-10
0.3125,-1.975,2.13751138418e-10
0.325,-1.975,2.1327465439e-10
0.3375,-1.975,2.12779902305e-10
0.35,-1.975,2.12266938773e-10
0.3625,-1.975,2.11735823965e-10
0.375,-1.975,2.1118662174e-10
0.3875,-1.975,2.10619399783e-10
0.4,-1.975,2.10034229737e-10
0.4125,-1.975,2.0943118734e-10
0.425,-1.975,2.08810352555e-10
0.4375,-1.975,2.08171809707e-10
0.45,-1.975,2.0751564761e-10
0.4625,-1.975,2.06841959701e-10
0.475,-1.975,2.06150844162e-10
0.4875,-1.975,2.0544240405e-10
0.5,-1.975,2.04716747412e-10
0.5125,-1.975,2.0397398741e-10
0.525,-1.975,2.03214242428e-10
0.5375,-1.975,2.02437636184e-10
0.55,-1.975,2.01644297837e-10
0.5625,-1.975,2.00834362082e-10
0.575,-1.975,2.00007969245e-10
0.5875,-1.975,1.99165265372e-10
0.6,-1.975,1.98306402309e-10
0.6125,-1.975,1.97431537774e-10
0.625,-1.975,1.9654083543e-10
0.6375,-1.975,1.95634464937e-10
0.65,-1.975,1.94712602011e-10
0.6625,-1.975,1.93775428464e-10
0.675,-1.975,1.92823132239e-10
0.6875,-1.975,1.91855907438e-10
0.7,-1.975,1.90873954338e-10
0.7125,-1.975,1.89877479402e-10
0.725,-1.975,1.88866695276e-10
0.7375,-1.975,1.87841820778e-10
0.75,-1.975,1.86803080878e-10
0.7625,-1.975,1.85750706671e-10
0.775,-1.975,1.84684935331e-10
0.7875,-1.975,1.83606010065e-10
0.8,-1.975,1.8251418005e-10
0.8125,-1.975,1.81409700362e-10
0.825,-1.975,1.80292831899e-10
0.8375,-1.975,1.79163841282e-10
0.85,-1.975,1.78023000763e-10
0.8625,-1.975,1.76870588104e-10
0.875,-1.975,1.7570688646e-10
0.8875,-1.975,1.7453218425e-10
0.9,-1.975,1.7334677501e-10
0.9125,-1.975,1.72150957244e-10
0.925,-1.975,1.70945034268e-10
0.9375,-1.975,1.69729314032e-10
0.95,-1.975,1.68504108949e-10
0.9625,-1.975,1.67269735708e-10
0.975,-1.975,1.66026515072e-10
0.9875,-1.975,1.64774771681e-10
1.0,-1.975,1.6351483384e-10
1.0125,-1.975,1.622470333e-10
1.025,-1.975,1.60971705031e-10
1.0375,-1.975,1.59689186997e-10
1.05,-1.975,1.5839981991e-10
1.0625,-1.975,1.57103946995e-10
1.075,-1.975,1.55801913736e-10
1.0875,-1.975,1.54494067626e-10
1.1,-1.975,1.53180757909e-10
1.1125,-1.975,1.51862335321e-10
1.125,-1.975,1.50539151825e-10
1.1375,-1.975,1.49211560343e-10
1.15,-1.975,1.47879914491e-10
1.1625,-1.975,1.46544568306e-10
1.175,-1.975,1.45205875975e-10
1.1875,-1.975,1.43864191563e-10
1.2,-1.975,1.42519868743e-10
1.2125,-1.975,1.41173260522e-10
1.225,-1.975,1.39824718972e-10
1.2375,-1.975,1.3847459496e-10
1.25,-1.975,1.3712323788e-10
1.2625,-1.975,1.35770995392e-10
1.275,-1.975,1.34418213156e-10
1.2875,-1.975,1.33065234577e-10
1.3,-1.975,1.31712400547e-10
1.3125,-1.975,1.30360049199e-10
1.325,-1.975,1.2900851566e-10
1.3375,-1.975,1.2765813181e-10
1.35,-1.975,1.26309226047e-10
1.3625,-1.975,1.24962123062e-10
1.375,-1.975,1.23617143611e-10
1.3875,-1.975,1.22274604304e-10
1.4,-1.975,1.20934817395e-10
1.4125,-1.975,1.19598090578e-10
1.425,-1.975,1.18264726797e-10
1.4375,-1.975,1.16935024055e-10
1.45,-1.975,1.15609275241e-10
1.4625,-1.975,1.14287767954e-10
1.475,-1.975,1.12970784346e-10
1.4875,-1.975,1.11658600968e-10
1.5,-1.975,1.10351488623e-10
1.5125,-1.975,1.09049712231e-10
1.525,-1.975,1.07753530706e-10
1.5375,-1.975,1.06463196832e-10
1.55,-1.975,1.0517895716e-10
1.5625,-1.975,1.03901051903e-10
1.575,-1.975,1.02629714848e-10
1.5875,-1.975,1.01365173275e-10
1.6,-1.975,1.00107647882e-10
1.6125,-1.975,9.885735272e-11
