x,y,Rx,Ry,Rz
-0.9,-0.6,6.82730955346e-22,-5.54392523207e-36,3.12573925536e-22
-0.9,-0.55,7.48594849697e-22,-1.20186950532e-35,3.43611306473e-22
-0.9,-0.5,8.05893814979e-22,5.81575830069e-36,3.75372944855e-22
-0.9,-0.45,8.63052055358e-22,2.00164647426e-36,4.13794214317e-22
-0.9,-0.4,9.17324371647e-22,7.76928297497e-38,4.60812703724e-22
-0.9,-0.35,9.63150467867e-22,5.03442189938e-37,5.18228902071e-22
-0.9,-0.3,9.89976679074e-22,-1.58875408353e-37,5.86581042561e-22
-0.9,-0.25,9.79989890836e-22,3.61354310282e-36,6.62779065515e-22
-0.9,-0.2,9.085390777e-22,8.7985752159e-36,7.36306380416e-22
-0.9,-0.15,7.52782295491e-22,-1.31848221834e-36,7.85506583188e-22
-0.9,-0.1,5.12707959448e-22,-6.50902446119e-36,7.78893874861e-22
-0.9,-0.05,2.34879371119e-22,-2.65354074374e-36,6.88273253869e-22
-0.9,0.0,0.0,0.0,7.25331178508e-22
-0.85,-2.0,3.55050768794e-25,8.69868689468e-38,3.77793286588e-25
-0.85,-1.95,5.112141634e-25,-2.93724355024e-37,5.2828076186e-25
-0.85,-1.9,7.24020748294e-25,-5.88237921344e-37,7.26229043083e-25
-0.85,-1.85,1.01201195337e-24,4.90011248625e-37,9.84752341153e-25
-0.85,-1.8,1.39961321653e-24,3.31956620019e-37,1.32045074547e-24
-0.85,-1.75,1.91897865779e-24,-7.92396838881e-37,1.75431489461e-24
-0.85,-1.7,2.61240397946e-24,-6.82452530824e-37,2.31285577616e-24
-0.85,-1.65,3.53547560436e-24,2.22879009457e-37,3.02951087493e-24
-0.85,-1.6,4.76116911221e-24,-7.0719645732e-37,3.9463872067e-24
-0.85,-1.55,6.38516415401e-24,-1.28573138452e-36,5.11641158474e-24
-0.85,-1.5,8.53270591855e-24,-1.08084639259e-36,6.60596800966e-24
-0.85,-1.45,1.13674126222e-23,-7.44556285101e-37,8.49810998238e-24
-0.85,-1.4,1.51024983899e-23,2.63967358382e-36,1.08964394675e-23
-0.85,-1.35,2.00149386141e-23,-7.21918835298e-37,1.39297402562e-23
-0.85,-1.3,2.6463126137e-23,1.13970146619e-36,1.77574351352e-23
-0.85,-1.25,3.49085074079e-23,-3.49941453997e-36,2.25758929771e-23
-0.85,-1.2,4.5941471293e-23,-4.11354146166e-37,2.86255263303e-23
-0.85,-1.15,6.03112588396e-23,1.22829976111e-38,3.61984638987e-23
-0.85,-1.1,7.89586530086e-23,-1.52052030989e-36,4.56463087631e-23
-0.85,-1.05,1.03048340829e-22,5.47018132865e-37,5.73870252875e-23
-0.85,-1.0,1.33994559837e-22,6.80606637351e-36,7.19092087152e-23
-0.85,-0.95,1.73468098977e-22,2.10812973205e-36,8.9770675165e-23
-0.85,-0.9,2.23363707996e-22,9.54712634509e-36,1.11586137589e-22
-0.85,-0.85,2.85692926143e-22,3.10312141518e-36,1.37995205671e-22
-0.85,-0.8,3.62346764949e-22,-9.37906738712e-36,1.69596373238e-22
-0.85,-0.75,4.54645484857e-22,1.32152197326e-35,2.06824274188e-22
-0.85,-0.7,5.62563941861e-22,-5.04048304213e-36,2.49736045388e-22
-0.85,-0.65,6.8350940709e-22,7.60471376585e-36,2.97660175036e-22
-0.85,-0.6,8.1058351255e-22,-2.98410261216e-36,3.48656541941e-22
-0.85,-0.55,9.30484662625e-22,-1.52557126218e-36,3.98764198062e-22
-0.85,-0.5,1.02354994324e-21,7.68148824064e-36,4.41992071691e-22
-0.85,-0.45,1.10648857578e-21,3.06932595259e-36,4.88746768928e-22
-0.85,-0.4,1.18904649159e-21,-3.66699136159e-36,5.4706483992e-22
-0.85,-0.35,1.2657351232e-21,-3.1312781783e-35,6.20506347286e-22
-0.85,-0.3,1.32466127161e-21,2.40425328942e-36,7.1204397418e-22
-0.85,-0.25,1.34257568198e-21,-2.81034985343e-36,8.21026507405e-22
-0.85,-0.2,1.28132879523e-21,1.1544456551e-35,9.36876825892e-22
-0.85,-0.15,1.0956734619e-21,1.78528204531e-37,1.03024134753e-21
-0.85,-0.1,7.66808865992e-22,4.28164633737e-36,1.04946067952e-21
-0.85,-0.05,3.55270909466e-22,-2.07768626508e-36,9.39174007074e-22
-0.85,0.0,0.0,0.0,9.73192922478e-22
-0.8,-2.0,1.11025823306e-25,-1.90011228875e-37,1.19472133472e-25
-0.8,-1.95,1.87068934705e-25,-2.96018090034e-37,1.95352448319e-25
-0.8,-1.9,2.99342842648e-25,-7.5811637008e-38,3.03180584912e-25
-0.8,-1.85,4.61574476775e-25,2.93052807959e-37,4.53131034351e-25
-0.8,-1.8,6.92328803674e-25,-4.86462667656e-37,6.58372467285e-25
-0.8,-1.75,1.01666894349e-24,2.75621282844e-38,9.35917402061e-25
-0.8,-1.7,1.46837537134e-24,4.11974035765e-37,1.30770359742e-24
-0.8,-1.65,2.09290732074e-24,-3.28461131446e-37,1.80196633137e-24
-0.8,-1.6,2.95134630276e-24,4.04231155495e-37,2.45497400374e-24
-0.8,-1.55,4.12563402819e-24,-7.8662268206e-37,3.31321489713e-24
-0.8,-1.5,5.7255078612e-24,-1.80417719865e-36,4.43614033621e-24
-0.8,-1.45,7.89764859898e-24,-2.18763631285e-37,5.89958844305e-24
-0.8,-1.4,1.08376885469e-23,1.21541983278e-36,7.80003216413e-24
-0.8,-1.35,1.48058794126e-23,-6.06481616627e-37,1.02598132331e-23
-0.8,-1.3,2.01473786353e-23,-1.00519690263e-36,1.3433536594e-23
-0.8,-1.25,2.73182539467e-23,-2.49211690037e-36,1.75158011602e-23
-0.8,-1.2,3.69183770875e-23,-2.66371152494e-36,2.27504215699e-23
-0.8,-1.15,4.97322790698e-23,1.18782326618e-36,2.94412326938e-23
-0.8,-1.1,6.67785887021e-23,-3.56620190456e-37,3.79644307412e-23
-0.8,-1.05,8.93675485854e-23,1.19009619471e-36,4.87821333902e-23
-0.8,-1.0,1.19163734129e-22,1.45770483052e-36,6.24563326444e-23
-0.8,-0.95,1.5824653259e-22,5.93707299112e-36,7.96614829417e-23
-0.8,-0.9,2.09152586188e-22,7.80500698297e-36,1.01192282777e-22
-0.8,-0.85,2.7486974911e-22,4.027629355e-36,1.27960185519e-22
-0.8,-0.8,3.58727414875e-22,-7.75458929558e-37,1.60966801702e-22
-0.8,-0.75,4.64088488894e-22,-8.80151395178e-37,2.01232961855e-22
-0.8,-0.7,5.93689527285e-22,2.88345090837e-36,2.49646308068e-22
-0.8,-0.65,7.48400249538e-22,3.19881400218e-36,3.06664991464e-22
-0.8,-0.6,9.25109312376e-22,-9.13487680284e-36,3.71779735243e-22
-0.8,-0.55,1.1134850537e-21,5.10054345661e-37,4.42601880143e-22
-0.8,-0.5,1.29174997089e-21,1.24407709935e-35,5.13457238181e-22
-0.8,-0.45,1.42793928338e-21,2.05979671043e-35,5.75815008503e-22
-0.8,-0.4,1.55216918184e-21,-7.87507746654e-36,6.47252562847e-22
-0.8,-0.35,1.67562398638e-21,2.40792670926e-36,7.39736901742e-22
-0.8,-0.3,1.78644717499e-21,-1.97064281076e-35,8.60172776625e-22
-0.8,-0.25,1.85700995957e-21,-1.075577331e-35,1.01326760168e-21
-0.8,-0.2,1.83233702562e-21,-2.03999697746e-35,1.19247681696e-21
-0.8,-0.15,1.62938199838e-21,4.55742833234e-36,1.3621143455e-21
-0.8,-0.1,1.18303651487e-21,-1.10970340137e-35,1.43954631658e-21
-0.8,-0.05,5.58422280181e-22,-2.02680940021e-37,1.31477641276e-21
-0.8,0.0,0.0,0.0,1.33759083567e-21
-0.75,-2.0,2.93114084289e-27,3.34377166934e-38,3.19278613422e-27
-0.75,-1.95,1.71862218369e-26,8.3477031078e-40,1.8153676305e-26
-0.75,-1.9,4.90562720918e-26,-1.84321732902e-37,5.02167185559e-26
-0.75,-1.85,1.07293076156e-25,1.01215631133e-37,1.06366507248e-25
-0.75,-1.8,2.04240823401e-25,1.25498945218e-37,1.95954836601e-25
-0.75,-1.75,3.57215373494e-25,2.56061757092e-37,3.31448084553e-25
-0.75,-1.7,5.90395500499e-25,7.20429378345e-37,5.29398729997e-25
-0.75,-1.65,9.37410881547e-25,-1.91520057378e-37,8.11704220467e-25
-0.75,-1.6,1.44487584808e-24,-2.2694846988e-38,1.20723263186e-24
-0.75,-1.55,2.17720312671e-24,-6.29779134059e-37,1.75391427207e-24
-0.75,-1.5,3.2231439128e-24,-3.23301124506e-37,2.50142202498e-24
-0.75,-1.45,4.70464665304e-24,-6.16250617531e-37,3.5145911632e-24
-0.75,-1.4,6.7888145887e-24,1.4891125702e-37,4.87776171867e-24
-0.75,-1.35,9.70397890345e-24,-9.55318748784e-37,6.70026303324e-24
-0.75,-1.3,1.37611952855e-23,-7.11105205625e-37,9.12329984742e-24
-0.75,-1.25,1.93828150689e-23,-8.93846363543e-37,1.23285400035e-23
-0.75,-1.2,2.71401606533e-23,2.65742079345e-36,1.6548741104e-23
-0.75,-1.15,3.78026997895e-23,4.51463299113e-37,2.20807788262e-23
-0.75,-1.1,5.24013541762e-23,1.22715181741e-37,2.93014371238e-23
-0.75,-1.05,7.23084679472e-23,1.65533481825e-36,3.86862599639e-23
-0.75,-1.0,9.93360591083e-23,-1.85342398346e-36,5.08315870998e-23
-0.75,-0.95,1.35851447834e-22,4.63195283747e-36,6.64794879677e-23
-0.75,-0.9,1.84903663108e-22,1.19162066395e-35,8.65444402193e-23
-0.75,-0.85,2.50342403898e-22,1.47138831944e-36,1.12138816908e-22
-0.75,-0.8,3.36888911777e-22,-6.09659124794e-36,1.44590638583e-22
-0.75,-0.75,4.50076703648e-22,-3.7433066589e-36,1.85439815212e-22
-0.75,-0.7,5.95906867092e-22,9.77221514617e-36,2.36384786479e-22
-0.75,-0.65,7.79940325588e-22,5.41627389241e-36,2.99123740505e-22
-0.75,-0.6,1.00536448047e-21,-1.31569041926e-35,3.74983063602e-22
-0.75,-0.55,1.26934703783e-21,-4.84413875134e-36,4.64137394391e-22
-0.75,-0.5,1.55688720926e-21,-5.37546219791e-35,5.64099399038e-22
-0.75,-0.45,1.83194019914e-21,2.08003725378e-35,6.67060139788e-22
-0.75,-0.4,2.04041857289e-21,2.49447248084e-35,7.60812409512e-22
-0.75,-0.35,2.23490421103e-21,-2.739379382e-35,8.74941103532e-22
-0.75,-0.3,2.42807710747e-21,-1.91664353902e-35,1.02968968825e-21
-0.75,-0.25,2.59177328879e-21,-9.35583300659e-36,1.23939677229e-21
-0.75,-0.2,2.65503348706e-21,-2.40906546941e-35,1.51000955388e-21
-0.75,-0.15,2.47804416654e-21,2.30103019173e-36,1.80865892173e-21
-0.75,-0.1,1.8923763713e-21,1.01030066033e-35,2.01158291664e-21
-0.75,-0.05,9.21045375988e-22,6.52270795012e-36,1.89885982093e-21
-0.75,0.0,0.0,0.0,1.89447656306e-21
-0.7,-2.0,5.76707086924e-26,1.81759666052e-37,6.36528225407e-26
-0.7,-1.95,3.53510452246e-26,7.5099194448e-38,3.78087927257e-26
-0.7,-1.9,1.55552422792e-26,-9.65255636454e-38,1.61098538608e-26
-0.7,-1.85,2.32251304298e-27,2.2243902416e-37,2.32746013119e-27
-0.7,-1.8,1.93612609736e-27,8.22759949798e-38,1.87603256829e-27
-0.7,-1.75,2.39438872193e-26,3.43174182381e-38,2.24153377451e-26
-0.7,-1.7,8.26067900086e-26,-2.52841057543e-37,7.46550013706e-26
-0.7,-1.65,1.989473538e-25,3.74295653607e-37,1.73424106384e-25
-0.7,-1.6,4.036353211e-25,-9.01487363809e-37,3.39086763698e-25
-0.7,-1.55,7.4103896944e-25,9.32044190226e-38,5.99406958415e-25
-0.7,-1.5,1.27489374455e-24,1.03509509635e-36,9.9199373544e-25
-0.7,-1.45,2.09620723207e-24,-4.96256062364e-38,1.56749184255e-24
-0.7,-1.4,3.33424468871e-24,-5.04813982662e-37,2.39372429108e-24
-0.7,-1.35,5.17173987841e-24,8.17502367643e-37,3.56104292703e-24
-0.7,-1.3,7.86587251427e-24,7.88568446635e-37,5.18920198503e-24
-0.7,-1.25,1.17770689702e-23,-1.16687329362e-36,7.43613856391e-24
-0.7,-1.2,1.74083383835e-23,-2.36879330846e-36,1.05091236329e-23
-0.7,-1.15,2.54586632294e-23,-2.22570212601e-36,1.4678837729e-23
-0.7,-1.1,3.68949054583e-23,-2.91834839691e-36,2.02970261199e-23
-0.7,-1.05,5.30476852042e-23,-1.51204848537e-36,2.78184955405e-23
-0.7,-1.0,7.57375193979e-23,-4.38560411902e-37,3.7828318607e-23
-0.7,-0.95,1.07437669314e-22,-2.81921197881e-36,5.10751850446e-23
-0.7,-0.9,1.51478568844e-22,6.26354817996e-36,6.85118081976e-23
-0.7,-0.85,2.12293201413e-22,-4.49057209113e-36,9.13429760053e-23
-0.7,-0.8,2.95689003667e-22,8.26895990956e-36,1.21080770457e-22
-0.7,-0.75,4.09101289241e-22,1.03838395506e-35,1.59603565727e-22
-0.7,-0.7,5.61719592538e-22,7.28824864609e-36,2.09208054876e-22
-0.7,-0.65,7.64251997216e-22,1.38763434695e-36,2.72625784055e-22
-0.7,-0.6,1.02785280099e-21,1.68007530091e-35,3.52934267151e-22
-0.7,-0.55,1.36131325961e-21,1.97846719503e-35,4.53200025721e-22
-0.7,-0.5,1.76495029041e-21,-1.42411140602e-35,5.75495135662e-22
-0.7,-0.45,2.21889457377e-21,-1.46683327883e-35,7.18558399488e-22
-0.7,-0.4,2.66376792928e-21,6.30946592804e-36,8.72831960011e-22
-0.7,-0.35,3.00245212682e-21,2.05990691302e-35,1.02076257388e-21
-0.7,-0.3,3.32542724884e-21,3.21718110141e-35,1.21322054923e-21
-0.7,-0.25,3.64691902815e-21,-2.78650935862e-35,1.49026181516e-21
-0.7,-0.2,3.89144022182e-21,3.05628531214e-37,1.88441167096e-21
-0.7,-0.15,3.85248071635e-21,5.93536485089e-35,2.39258217295e-21
-0.7,-0.1,3.15588318719e-21,2.04311938432e-35,2.85895290505e-21
-0.7,-0.05,1.61675503311e-21,-3.35899347457e-35,2.85046169367e-21
-0.7,0.0,0.0,0.0,2.78980359938e-21
-0.65,-2.0,3.00528645725e-25,-4.72723216473e-38,3.36469136311e-25
-0.65,-1.95,2.73821118675e-25,2.51515900032e-37,2.96847216502e-25
-0.65,-1.9,2.39952538116e-25,8.22530361058e-38,2.51693181178e-25
-0.65,-1.85,1.99013157223e-25,3.19101085486e-37,2.01821685037e-25
-0.65,-1.8,1.52015598253e-25,3.86107276835e-37,1.48922263481e-25
-0.65,-1.75,1.01509520062e-25,6.93286249511e-38,9.59829058988e-26
-0.65,-1.7,5.25098732658e-26,-9.49105503497e-38,4.78803907589e-26
-0.65,-1.65,1.38823787806e-26,-1.76464775727e-37,1.21957049542e-26
-0.65,-1.6,3.91712519672e-28,3.88267339182e-37,3.31218996878e-28
-0.65,-1.55,3.57051462227e-26,1.51576638803e-37,2.9029703905e-26
-0.65,-1.5,1.56767063447e-25,-3.77611775976e-37,1.22424889801e-25
-0.65,-1.45,4.20131516071e-25,2.14599465506e-37,3.14790376576e-25
-0.65,-1.4,9.11079409999e-25,9.10147164111e-38,6.54199770753e-25
-0.65,-1.35,1.7566790717e-24,-6.98586879555e-37,1.20736756534e-24
-0.65,-1.3,3.14440720393e-24,-1.39907934566e-36,2.06600933504e-24
-0.65,-1.25,5.34857521219e-24,-1.28800431305e-36,3.3551434561e-24
-0.65,-1.2,8.7676591635e-24,-1.12375652817e-36,5.24385759673e-24
-0.65,-1.15,1.39767781705e-23,3.87660588157e-37,7.95918580951e-24
-0.65,-1.1,2.18010827893e-23,2.15078732002e-37,1.18038930175e-23
-0.65,-1.05,3.34177760909e-23,-2.13074422298e-36,1.71791549486e-23
-0.65,-1.0,5.04969345322e-23,2.01473303246e-36,2.46133741769e-23
-0.65,-0.95,7.53941525785e-23,-4.61404491572e-36,3.47987228062e-23
-0.65,-0.9,1.11410953894e-22,-1.09472503195e-36,4.86375065736e-23
-0.65,-0.85,1.6314089182e-22,-6.07399971589e-36,6.73011823221e-23
-0.65,-0.8,2.36917843965e-22,6.70408305503e-36,9.23059035742e-23
-0.65,-0.75,3.41372528099e-22,-7.68295760858e-37,1.25609764443e-22
-0.65,-0.7,4.88071111816e-22,-7.14112818125e-36,1.69737888032e-22
-0.65,-0.65,6.92128411128e-22,1.06510808444e-36,2.27939907844e-22
-0.65,-0.6,9.72498642518e-22,-2.18164404673e-36,3.04373044235e-22
-0.65,-0.55,1.35122697451e-21,3.2531806159e-36,4.04262130535e-22
-0.65,-0.5,1.85005921205e-21,1.50095934921e-35,5.33859293816e-22
-0.65,-0.45,2.48107083634e-21,-2.22803933939e-35,6.99668028467e-22
-0.65,-0.4,3.2250870374e-21,3.60164122252e-35,9.05489636156e-22
-0.65,-0.35,3.98895861513e-21,-1.95021859641e-35,1.14387591572e-21
-0.65,-0.3,4.58576433937e-21,2.73522841757e-35,1.39068024794e-21
-0.65,-0.25,5.16788029782e-21,5.61276511999e-35,1.73756594053e-21
-0.65,-0.2,5.75247763095e-21,7.41443061781e-36,2.27984991183e-21
-0.65,-0.15,6.1014640604e-21,-5.17878729934e-36,3.10039514476e-21
-0.65,-0.1,5.51173037496e-21,-4.6994060094e-35,4.09944566487e-21
-0.65,-0.05,3.08514710343e-21,5.57518603496e-35,4.49114329074e-21
-0.65,0.0,0.0,0.0,4.33387329167e-21
-0.6,-2.0,7.53976288143e-25,-2.77789461511e-37,8.57260861493e-25
-0.6,-1.95,7.61825569274e-25,4.18840174032e-37,8.38104447851e-25
-0.6,-1.9,7.60192379625e-25,1.15445828248e-37,8.08544496442e-25
-0.6,-1.85,7.46542405841e-25,-3.43760351134e-37,7.67020978986e-25
-0.6,-1.8,7.18127086972e-25,-1.29014522806e-37,7.12104481815e-25
-0.6,-1.75,6.72188715663e-25,-1.22235915246e-37,6.42720258666e-25
-0.6,-1.7,6.06344724223e-25,-2.66673061687e-37,5.58492528326e-25
-0.6,-1.65,5.19254535174e-25,-1.38383178343e-37,4.60258688146e-25
-0.6,-1.6,4.11723835419e-25,2.20719440368e-37,3.50820648149e-25
-0.6,-1.55,2.884763008e-25,4.45723580603e-37,2.3602332629e-25
-0.6,-1.5,1.60931988867e-25,6.53897431237e-39,1.2627976093e-25
-0.6,-1.45,5.14894864669e-26,4.87728993053e-37,3.86997466138e-26
-0.6,-1.4,3.61479288115e-29,2.46369950918e-37,2.59891053569e-29
-0.6,-1.35,7.37365242984e-26,-4.48236142381e-38,5.06402167e-26
-0.6,-1.3,3.81614195321e-25,6.57941062928e-37,2.49973249323e-25
-0.6,-1.25,1.09610362177e-24,-1.43426955984e-37,6.83739548367e-25
-0.6,-1.2,2.48468530178e-24,5.00187769543e-37,1.47352030452e-24
-0.6,-1.15,4.95603810989e-24,7.95869368579e-37,2.7893425104e-24
-0.6,-1.1,9.12699517858e-24,3.07990999352e-36,4.86604979229e-24
