x,y,Rx,Ry,Rz
-0.9,-1.15,2.71115622688e-23,3.27301708307e-37,1.40094758116e-23
-0.9,-1.1,4.06454813838e-23,1.30750787655e-36,2.04465160819e-23
-0.9,-1.05,5.91621312165e-23,-1.0201316502e-36,2.89782730333e-23
-0.9,-1.0,8.40119270248e-23,8.06040149779e-37,4.00859532209e-23
-0.9,-0.95,1.16747771818e-22,-2.23086787267e-36,5.43090888682e-23
-0.9,-0.9,1.59058038344e-22,2.35718759764e-36,7.22251186924e-23
-0.9,-0.85,2.12612953271e-22,3.776642944e-36,9.44056833213e-23
-0.9,-0.8,2.78771464268e-22,-6.49405527532e-36,1.21334725478e-22
-0.9,-0.75,3.5807835158e-22,-4.52647977013e-36,1.53266519548e-22
-0.9,-0.7,4.49473871089e-22,3.5853496055e-36,1.89994431571e-22
-0.9,-0.65,5.49166716894e-22,-2.30589747303e-36,2.30498559372e-22
-0.9,-0.6,6.49238652119e-22,1.09429340512e-35,2.7245559216e-22
-0.9,-0.55,7.36340033119e-22,-1.65432462779e-35,3.1165455633e-22
-0.9,-0.5,7.96424622455e-22,3.13728421975e-36,3.43845053275e-22
-0.9,-0.45,8.50521094683e-22,-3.76801040736e-36,3.80066679654e-22
-0.9,-0.4,9.02241810258e-22,-6.06848958612e-37,4.24674605928e-22
-0.9,-0.35,9.46732872503e-22,1.08944449092e-35,4.7970524571e-22
-0.9,-0.3,9.74252839585e-22,-5.62327110075e-36,5.46171944612e-22
-0.9,-0.25,9.6751929551e-22,-6.56403392339e-36,6.21729702789e-22
-0.9,-0.2,9.01421135787e-22,-5.45521214278e-36,6.96688725891e-22
-0.9,-0.15,7.51109701524e-22,-9.05038814637e-37,7.49736349016e-22
-0.9,-0.1,5.13820781377e-22,-4.34473732323e-37,7.48521267514e-22
-0.9,-0.05,2.35368386007e-22,-1.45935786945e-36,6.62841570756e-22
-0.9,0.0,0.0,0.0,6.93729352718e-22
-0.85,-2.0,4.44511215052e-24,-5.61295682658e-37,3.37862928705e-24
-0.85,-1.95,4.26933028061e-24,8.97663276352e-38,3.18828580656e-24
-0.85,-1.9,4.02443957894e-24,-1.62027661759e-36,2.95076119342e-24
-0.85,-1.85,3.70568459533e-24,3.55265616887e-37,2.66570511313e-24
-0.85,-1.8,3.311120124e-24,-2.7170966468e-37,2.33512540056e-24
-0.85,-1.75,2.84328474085e-24,-8.74182087928e-37,1.96434258291e-24
-0.85,-1.7,2.3115136262e-24,1.33966177964e-36,1.56321643016e-24
-0.85,-1.65,1.73509673295e-24,7.04119968199e-38,1.14770839434e-24
-0.85,-1.6,1.14754641883e-24,3.73804907674e-37,7.41855752847e-25
-0.85,-1.55,6.02309677214e-25,-1.19976044575e-36,3.80246353315e-25
-0.85,-1.5,1.80344881439e-25,3.84338726069e-37,1.11096567298e-25
-0.85,-1.45,8.06196827305e-29,3.31453049402e-38,4.84227079204e-29
-0.85,-1.4,2.30380462049e-25,5.36304948266e-37,1.34813139116e-25
-0.85,-1.35,1.10724174373e-24,8.63253663885e-37,6.30794382785e-25
-0.85,-1.3,2.9550366645e-24,-3.55575561687e-38,1.63782028543e-24
-0.85,-1.25,6.21311835787e-24,-4.50315355411e-37,3.34808981915e-24
-0.85,-1.2,1.14684873693e-23,-1.51573338465e-36,6.00538155046e-24
-0.85,-1.15,1.94948126766e-23,2.51675177221e-37,9.9154556687e-24
-0.85,-1.1,3.1297199761e-23,-1.53982872296e-36,1.54573599387e-23
-0.85,-1.05,4.81603187046e-23,-7.32847259341e-37,2.30949519668e-23
-0.85,-1.0,7.16942326745e-23,1.05110317128e-36,3.33872450519e-23
-0.85,-0.95,1.03866529854e-22,4.27788108203e-36,4.69949525937e-23
-0.85,-0.9,1.46999695443e-22,-1.39038941183e-36,6.46784757091e-23
-0.85,-0.85,2.03697029668e-22,-3.78665301308e-36,8.72789463596e-23
-0.85,-0.8,2.76636441463e-22,4.90796442117e-36,1.15667880817e-22
-0.85,-0.75,3.68137577619e-22,-4.77452744525e-37,1.50641282585e-22
-0.85,-0.7,4.79366949577e-22,9.97333488276e-37,1.9271953688e-22
-0.85,-0.65,6.09014822762e-22,1.01019045774e-37,2.41795824374e-22
-0.85,-0.6,7.5130734134e-22,-4.03157828134e-37,2.96560329133e-22
-0.85,-0.55,8.93425700326e-22,-2.22241900702e-38,3.53640284454e-22
-0.85,-0.5,1.01300414565e-21,8.68598489762e-36,4.06499095063e-22
-0.85,-0.45,1.0952109448e-21,4.6898551178e-36,4.52073083774e-22
-0.85,-0.4,1.1739466197e-21,-1.25998300729e-37,5.07649504098e-22
-0.85,-0.35,1.24777454861e-21,-4.35079846598e-36,5.78108906418e-22
-0.85,-0.3,1.3059398568e-21,1.69087515526e-36,6.66868122104e-22
-0.85,-0.25,1.32632865301e-21,-3.71599478234e-35,7.74153304841e-22
-0.85,-0.2,1.27097255337e-21,1.07779975001e-35,8.906345674e-22
-0.85,-0.15,1.09255439604e-21,-6.61950256307e-36,9.87912915111e-22
-0.85,-0.1,7.68163985862e-22,-1.36168163573e-35,1.0136857259e-21
-0.85,-0.05,3.56155719107e-22,3.27393543803e-38,9.09811242175e-22
-0.85,0.0,0.0,0.0,9.37089832797e-22
-0.8,-2.0,6.04774772459e-24,4.95865761505e-37,4.60780382806e-24
-0.8,-1.95,5.97164680151e-24,3.0914697866e-37,4.4689473585e-24
-0.8,-1.9,5.81755687513e-24,-4.30496107396e-37,4.27297086534e-24
-0.8,-1.85,5.57504331197e-24,-1.81317707727e-38,4.01580844063e-24
-0.8,-1.8,5.23486297126e-24,2.85011462326e-37,3.69498651039e-24
-0.8,-1.75,4.79029448396e-24,-8.5137244657e-38,3.31047447435e-24
-0.8,-1.7,4.2390642013e-24,-3.39504349859e-38,2.86580749554e-24
-0.8,-1.65,3.58608263549e-24,-4.09769983857e-37,2.36955220851e-24
-0.8,-1.6,2.84727508546e-24,6.74884711969e-37,1.83720160158e-24
-0.8,-1.55,2.05487843533e-24,-6.56156010471e-37,1.29360335631e-24
-0.8,-1.5,1.26468790889e-24,9.13275310699e-38,7.76046555984e-25
-0.8,-1.45,5.65876780662e-25,4.94693423999e-37,3.38154735778e-25
-0.8,-1.4,9.41814285798e-26,3.27183326613e-37,5.47581769692e-26
-0.8,-1.35,4.94432335968e-26,2.08107843872e-38,2.79438894921e-26
-0.8,-1.3,7.18720336276e-25,9.92050077387e-37,3.94505432375e-25
-0.8,-1.25,2.50640507157e-24,1.55183047436e-36,1.33503204707e-24
-0.8,-1.2,5.97296006636e-24,2.71574781295e-37,3.08487925793e-24
-0.8,-1.15,1.18839232939e-23,-1.40152446574e-37,5.94723610762e-24
-0.8,-1.1,2.1270551205e-23,3.99071148555e-37,1.03084200794e-23
-0.8,-1.05,3.55025425256e-23,2.91240204853e-36,1.665533882e-23
-0.8,-1.0,5.63711305546e-23,9.37915922262e-37,2.55946636395e-23
-0.8,-0.95,8.61764326889e-23,9.39128150811e-36,3.78724867881e-23
-0.8,-0.9,1.27804574152e-22,4.50682697395e-37,5.43917521667e-23
-0.8,-0.85,1.84764915366e-22,-1.69151800373e-36,7.62219437869e-23
-0.8,-0.8,2.61131276043e-22,-5.82108475947e-36,1.04590270799e-22
-0.8,-0.75,3.61287115588e-22,6.30386396277e-36,1.40833945369e-22
-0.8,-0.7,4.89306292415e-22,9.12266268185e-36,1.86275931485e-22
-0.8,-0.65,6.47706523578e-22,-1.40930752404e-35,2.41957374499e-22
-0.8,-0.6,8.35213934535e-22,1.88207665826e-36,3.08115332767e-22
-0.8,-0.55,1.0431675459e-21,-2.45659952223e-36,3.83240854485e-22
-0.8,-0.5,1.25053523369e-21,1.99099355671e-35,4.62533119601e-22
-0.8,-0.45,1.41876689746e-21,2.81053352442e-36,5.35720975183e-22
-0.8,-0.4,1.53860928379e-21,-5.10017611463e-36,6.04448844843e-22
-0.8,-0.35,1.65731101873e-21,3.073844259e-35,6.93477085574e-22
-0.8,-0.3,1.76517497381e-21,1.1974614015e-35,8.10216355827e-22
-0.8,-0.25,1.83641996971e-21,4.71556905672e-36,9.6025039862e-22
-0.8,-0.2,1.81740498486e-21,-5.3804580489e-36,1.13868987737e-21
-0.8,-0.15,1.62365061142e-21,-3.91678391114e-36,1.31175426632e-21
-0.8,-0.1,1.1844231156e-21,-6.00273537087e-36,1.39694335859e-21
-0.8,-0.05,5.59911844239e-22,2.58489371036e-36,1.28063479847e-21
-0.8,0.0,0.0,0.0,1.29621438941e-21
-0.75,-2.0,7.97502437636e-24,-2.89362168957e-37,6.09102597164e-24
-0.75,-1.95,8.05211093808e-24,2.61983711665e-37,6.03891965421e-24
-0.75,-1.9,8.04992488959e-24,9.16363279257e-37,5.92345497434e-24
-0.75,-1.85,7.95303358978e-24,1.4093878801e-37,5.73693432054e-24
-0.75,-1.8,7.74547466677e-24,5.10163400313e-37,5.47237826913e-24
-0.75,-1.75,7.41165118944e-24,1.48469298695e-37,5.12422711163e-24
-0.75,-1.7,6.93773869756e-24,-4.82452039347e-37,4.68930121285e-24
-0.75,-1.65,6.31381304243e-24,-9.77083761373e-37,4.16809433747e-24
-0.75,-1.6,5.53698289656e-24,1.30049394053e-36,3.56649218062e-24
-0.75,-1.55,4.61591024002e-24,-5.85313534763e-37,2.89803011421e-24
-0.75,-1.5,3.57723322032e-24,5.50743210178e-37,2.18683012427e-24
-0.75,-1.45,2.47457706627e-24,2.29583000676e-37,1.47138754784e-24
-0.75,-1.4,1.40106003085e-24,-4.2709245432e-37,8.09413921726e-25
-0.75,-1.35,5.06482973152e-25,-5.72221236842e-38,2.83983248674e-25
-0.75,-1.3,2.07421302001e-26,-2.28093543723e-37,1.12751431212e-26
-0.75,-1.25,2.85428444344e-25,4.47715262926e-37,1.50258855939e-25
-0.75,-1.2,1.79606355856e-24,-4.63321557554e-37,9.14715047735e-25
-0.75,-1.15,5.25793311647e-24,-2.05780388016e-37,2.58804281364e-24
-0.75,-1.1,1.16589142328e-23,-4.51945435468e-37,5.54133810081e-24
-0.75,-1.05,2.2362843541e-23,1.74923661307e-37,1.02552356256e-23
-0.75,-1.0,3.92264061647e-23,1.28149547226e-36,1.73459357513e-23
-0.75,-0.95,6.47404123337e-23,6.10173403573e-36,2.75955968488e-23
-0.75,-0.9,1.02191096395e-22,4.57689745752e-36,4.19866626986e-23
-0.75,-0.85,1.55825822559e-22,-8.50401286198e-36,6.17382894135e-23
-0.75,-0.8,2.30985087545e-22,1.63338613467e-36,8.83399449977e-23
-0.75,-0.75,3.34119878804e-22,-1.04538181987e-35,1.23570629447e-22
-0.75,-0.7,4.7253537399e-22,-6.56164620049e-36,1.69478278199e-22
-0.75,-0.65,6.53567050379e-22,1.73109910258e-36,2.28265591463e-22
-0.75,-0.6,8.82681293526e-22,-4.39010405834e-36,3.01973125721e-22
-0.75,-0.55,1.15970858187e-21,-6.81603052485e-37,3.91749760664e-22
-0.75,-0.5,1.4722108226e-21,-5.11707384592e-37,4.96343056592e-22
-0.75,-0.45,1.78542220959e-21,-1.27504402866e-36,6.09280693525e-22
-0.75,-0.4,2.03078808649e-21,-1.69344654915e-35,7.1434775196e-22
-0.75,-0.35,2.21845894289e-21,-6.81492849889e-36,8.24821744669e-22
-0.75,-0.3,2.40577423778e-21,-3.26802123208e-35,9.75153551213e-22
-0.75,-0.25,2.56697998909e-21,2.15233015636e-35,1.18030392587e-21
-0.75,-0.2,2.63406892595e-21,-2.715318482e-35,1.44804354429e-21
-0.75,-0.15,2.46776602392e-21,-5.52115002902e-36,1.74860856275e-21
-0.75,-0.1,1.89315247504e-21,1.61637820078e-35,1.96018364189e-21
-0.75,-0.05,9.23450796053e-22,-5.50921141452e-36,1.85877895157e-21
-0.75,0.0,0.0,0.0,1.84689831006e-21
-0.7,-2.0,1.02464113197e-23,-4.22202214149e-37,7.84499984045e-24
-0.7,-1.95,1.05378812634e-23,-1.26141793692e-37,7.92056511909e-24
-0.7,-1.9,1.07586083632e-23,1.13663645651e-37,7.93155326995e-24
-0.7,-1.85,1.08894088104e-23,-9.67532869773e-37,7.86697748411e-24
-0.7,-1.8,1.09088766927e-23,3.05278408385e-37,7.71562976147e-24
-0.7,-1.75,1.0793778383e-23,-8.91630832198e-37,7.46659345461e-24
-0.7,-1.7,1.05198379156e-23,-5.9838287381e-37,7.1099879872e-24
-0.7,-1.65,1.00631009015e-23,2.92031138064e-37,6.63801947913e-24
-0.7,-1.6,9.40213963786e-24,-1.36969198689e-36,6.04643067958e-24
-0.7,-1.55,8.52146478837e-24,-9.47547169921e-37,5.33646776161e-24
-0.7,-1.5,7.41664880992e-24,-7.03058120275e-37,4.51751098224e-24
-0.7,-1.45,6.10185555138e-24,-1.99305985537e-37,3.61055186529e-24
-0.7,-1.4,4.6207250773e-24,5.68433022625e-37,2.65274242575e-24
-0.7,-1.35,3.06190280499e-24,-5.6868557024e-37,1.7032931496e-24
-0.7,-1.3,1.58095186275e-24,6.88969981192e-37,8.5105727485e-25
-0.7,-1.25,4.30975153725e-25,1.86443276356e-37,2.24210974906e-25
-0.7,-1.2,5.02768057048e-27,-8.34045671318e-38,2.52439864095e-27
-0.7,-1.15,8.94342388384e-25,3.64928432999e-37,4.32820003603e-25
-0.7,-1.1,3.96752309385e-24,-7.94262247396e-37,1.84833608193e-24
-0.7,-1.05,1.04771167511e-23,-1.43549211988e-36,4.69285946771e-24
-0.7,-1.0,2.22011750817e-23,-3.57885224415e-36,9.55066552304e-24
-0.7,-0.95,4.16280885482e-23,-1.0014660856e-36,1.71835002108e-23
-0.7,-0.9,7.21920970885e-23,7.38527284778e-36,2.85760217537e-23
-0.7,-0.85,1.18562293049e-22,-1.13894382335e-36,4.49911601296e-23
-0.7,-0.8,1.8697522707e-22,1.75874158692e-36,6.80363798809e-23
-0.7,-0.75,2.8557161452e-22,6.70940951381e-36,9.97398582223e-23
-0.7,-0.7,4.24633968049e-22,-1.00581908812e-35,1.426296331e-22
-0.7,-0.65,6.16491923666e-22,-9.12440755627e-36,1.99792842107e-22
-0.7,-0.6,8.74608412921e-22,-4.07565931949e-37,2.7485238652e-22
-0.7,-0.55,1.21089499988e-21,1.90003968131e-35,3.71704348422e-22
-0.7,-0.5,1.62954414718e-21,6.77672493249e-36,4.93651227801e-22
-0.7,-0.45,2.11473123629e-21,-4.28144429928e-35,6.41150328397e-22
-0.7,-0.4,2.60950124357e-21,-2.95049082056e-36,8.06734745416e-22
-0.7,-0.35,2.9914102139e-21,-1.03370034475e-35,9.6651799997e-22
-0.7,-0.3,3.30535086823e-21,1.30163958834e-35,1.15437028923e-21
-0.7,-0.25,3.61975245784e-21,-1.78153515707e-35,1.42567054502e-21
-0.7,-0.2,3.86362836227e-21,-2.04903359028e-35,1.81435284981e-21
-0.7,-0.15,3.83475673284e-21,-8.00004720971e-35,2.32134389118e-21
-0.7,-0.1,3.15438415731e-21,-3.21530765729e-35,2.79605016487e-21
-0.7,-0.05,1.6205079355e-21,2.45990560009e-36,2.80273869792e-21
-0.7,0.0,0.0,0.0,2.73490190098e-21
-0.65,-2.0,1.28751557571e-23,-1.47321354993e-37,9.88160564237e-24
-0.65,-1.95,1.34491887465e-23,1.08526597585e-37,1.01310677315e-23
-0.65,-1.9,1.39730665487e-23,-8.7721839902e-37,1.03211245157e-23
-0.65,-1.85,1.44257267183e-23,6.14362250141e-37,1.0438135908e-23
-0.65,-1.8,1.47823826905e-23,-5.83264455255e-37,1.04672909381e-23
-0.65,-1.75,1.50143901517e-23,2.7625265188e-38,1.03929002113e-23
-0.65,-1.7,1.50893542305e-23,-4.23292760666e-37,1.01988816164e-23
-0.65,-1.65,1.49716289297e-23,-2.81131412614e-38,9.86950890668e-24
-0.65,-1.6,1.46234292414e-23,-7.50789619403e-37,9.39051299145e-24
-0.65,-1.55,1.4006873566e-23,6.18087327454e-37,8.75065095698e-24
-0.65,-1.5,1.30874102554e-23,1.88774750015e-36,7.94388898031e-24
-0.65,-1.45,1.18392721305e-23,4.96600445474e-37,6.9723834946e-24
-0.65,-1.4,1.02538668558e-23,-7.84803191292e-37,5.85049146012e-24
-0.65,-1.35,8.35237625991e-24,-9.56432254174e-37,4.61009678904e-24
-0.65,-1.3,6.20434043039e-24,-1.42732450044e-36,3.30760753429e-24
-0.65,-1.25,3.95469054762e-24,2.1416956059e-36,2.03305954712e-24
-0.65,-1.2,1.86262978731e-24,-6.39037300015e-37,9.21860097731e-25
-0.65,-1.15,3.57021407983e-25,8.45644207497e-37,1.69824618457e-25
-0.65,-1.1,1.146183401e-25,-1.13304913244e-37,5.23103809545e-26
-0.65,-1.05,2.16965454446e-24,5.93527071951e-37,9.48449030492e-25
-0.65,-1.0,8.06608691135e-24,3.90369735294e-37,3.37175503805e-24
-0.65,-0.95,2.00671063992e-23,1.92062460777e-36,8.00879077717e-24
-0.65,-0.9,4.14401531386e-23,-1.66562039382e-36,1.57681860932e-23
-0.65,-0.85,7.68386798577e-23,3.97239030406e-36,2.7843269175e-23
-0.65,-0.8,1.32801996468e-22,2.19578671314e-36,4.57930268709e-23
-0.65,-0.75,2.18386186395e-22,9.86643836523e-36,7.16481772788e-23
-0.65,-0.7,3.45909728105e-22,-1.64918184001e-36,1.08051495787e-22
-0.65,-0.65,5.31719024647e-22,-3.37917891663e-36,1.58442356319e-22
-0.65,-0.6,7.96690271319e-22,3.43519856929e-36,2.27288140267e-22
-0.65,-0.55,1.1657552136e-21,2.20515393375e-36,3.20329407452e-22
-0.65,-0.5,1.66481095458e-21,2.14325680934e-35,4.44683921688e-22
-0.65,-0.45,2.31150553913e-21,4.55717119295e-35,6.08295319257e-22
-0.65,-0.4,3.09314761332e-21,7.99115753368e-36,8.17260738889e-22
-0.65,-0.35,3.92151410667e-21,1.82826105751e-35,1.06740313428e-21
-0.65,-0.3,4.57346134425e-21,-1.4614406985e-34,1.32733482085e-21
-0.65,-0.25,5.14331038689e-21,-2.76153010367e-35,1.66833556478e-21
-0.65,-0.2,5.71961920882e-21,-9.61774784163e-36,2.20299367859e-21
-0.65,-0.15,6.07304757395e-21,-6.57505418293e-35,3.01759300582e-21
-0.65,-0.1,5.50402184053e-21,-3.2627315075e-36,4.02159174168e-21
-0.65,-0.05,3.09067809126e-21,1.17869022609e-35,4.43301448749e-21
-0.65,0.0,0.0,0.0,4.27028651388e-21
-0.6,-2.0,1.58668220858e-23,3.9100110433e-37,1.22065710919e-23
-0.6,-1.95,1.67974573131e-23,-4.51187792624e-37,1.26808089818e-23
-0.6,-1.9,1.77127459862e-23,1.48475038413e-37,1.31085680766e-23
-0.6,-1.85,1.85922790195e-23,-9.04005665305e-38,1.34745082062e-23
-0.6,-1.8,1.94107977287e-23,-5.0297153302e-37,1.37612230989e-23
-0.6,-1.75,2.01375548991e-23,-4.27964891533e-37,1.39492934281e-23
-0.6,-1.7,2.07357497619e-23,-1.89594381818e-37,1.40174838173e-23
-0.6,-1.65,2.11621401618e-23,5.68461721218e-38,1.39431459416e-23
-0.6,-1.6,2.13669921797e-23,-2.69674934468e-37,1.37029097107e-23
-0.6,-1.55,2.12946104914e-23,1.51467727644e-36,1.32737695815e-23
-0.6,-1.5,2.08848128528e-23,6.40116367095e-37,1.26347044126e-23
-0.6,-1.45,2.00758848898e-23,-1.14058538285e-36,1.17690080667e-23
-0.6,-1.4,1.88097987506e-23,2.12261678157e-36,1.06675554346e-23
-0.6,-1.35,1.70408318859e-23,6.89707535021e-37,9.33328588472e-24
-0.6,-1.3,1.47492232581e-23,-2.17240309993e-36,7.78725455414e-24
-0.6,-1.25,1.19622136197e-23,-4.07864397312e-38,6.07668256161e-24
-0.6,-1.2,8.78581745527e-24,2.02674052358e-36,4.28553159257e-24
-0.6,-1.15,5.45208186756e-24,4.28435548451e-36,2.54823876394e-24
-0.6,-1.1,2.38855993273e-24,-2.0658796641e-36,1.06737932158e-24
