x,y,Rx,Ry,Rz
-0.65,-1.45,1.00131687482e-22,-5.32416288976e-37,-2.10159573916e-23
-0.65,-1.4,1.14571937304e-22,-8.09529898633e-37,-2.30686766934e-23
-0.65,-1.35,1.30875247305e-22,-4.11468940536e-37,-2.5141213354e-23
-0.65,-1.3,1.49095391786e-22,2.27058672476e-36,-2.71574816824e-23
-0.65,-1.25,1.69173354205e-22,-5.25161284779e-37,-2.90139810788e-23
-0.65,-1.2,1.90870176426e-22,-4.34290061331e-37,-3.05766887794e-23
-0.65,-1.15,2.13676485988e-22,1.15827519529e-37,-3.16809713011e-23
-0.65,-1.1,2.36697999396e-22,-4.53896939761e-37,-3.21371070773e-23
-0.65,-1.05,2.5852359379e-22,7.8234659177e-37,-3.17448523382e-23
-0.65,-1.0,2.77097061598e-22,1.87422472334e-36,-3.03208626848e-23
-0.65,-0.95,2.89638795961e-22,-3.83858598616e-36,-2.77418315966e-23
-0.65,-0.9,2.92701554639e-22,-3.87274879073e-36,-2.40025582269e-23
-0.65,-0.85,2.82491989417e-22,3.76984711729e-37,-1.92802310426e-23
-0.65,-0.8,2.55631209064e-22,-4.79913935822e-36,-1.39833046745e-23
-0.65,-0.75,2.1052642124e-22,-3.13811073921e-36,-8.74793911662e-24
-0.65,-0.7,1.49420650431e-22,-9.12661160818e-37,-4.33588375329e-24
-0.65,-0.65,8.09123221706e-23,1.99898324487e-36,-1.4013742816e-24
-0.65,-0.6,2.22779167473e-23,-2.85234163405e-36,-1.48894906373e-25
-0.65,-0.55,4.19705607891e-25,-5.36114963584e-36,1.12117803078e-27
-0.65,-0.5,5.00247028915e-23,1.54879186738e-35,5.2748600194e-25
-0.65,-0.45,2.07974676639e-22,-1.14771411323e-35,3.48735222488e-24
-0.65,-0.4,5.04361429581e-22,-4.11670978627e-35,1.07032361759e-23
-0.65,-0.35,9.5221761739e-22,1.04773280857e-35,2.270353166e-23
-0.65,-0.3,1.53931051815e-21,2.94608271675e-36,3.79282181288e-23
-0.65,-0.25,2.2251793771e-21,3.60072286756e-35,5.27185650888e-23
-0.65,-0.2,2.94494722314e-21,2.02398086693e-35,6.22826810251e-23
-0.65,-0.15,3.61915354864e-21,6.26685425782e-36,6.23377673173e-23
-0.65,-0.1,4.16707362537e-21,-1.2502117105e-35,5.07699127019e-23
-0.65,-0.05,4.52036513011e-21,2.87143882547e-35,2.86214723309e-23
-0.65,0.0,4.63431387282e-21,-2.624438075e-35,3.30078813711e-35
-0.6,-2.0,2.35073366857e-23,-1.08446241526e-37,-7.80662511852e-24
-0.6,-1.95,2.66981693572e-23,-8.83629664595e-39,-8.82498254696e-24
-0.6,-1.9,3.03852792108e-23,7.10835438855e-38,-9.9815539116e-24
-0.6,-1.85,3.46535092855e-23,7.85710066817e-38,-1.12938310585e-23
-0.6,-1.8,3.9602703194e-23,-1.0643360923e-36,-1.2780641703e-23
-0.6,-1.75,4.53500956841e-23,1.2976929579e-37,-1.44618182089e-23
-0.6,-1.7,5.20328558947e-23,9.20708246169e-38,-1.63576144863e-23
-0.6,-1.65,5.98106294727e-23,-6.13346319965e-38,-1.84877652846e-23
-0.6,-1.6,6.88677957261e-23,-1.10770827522e-37,-2.08700488966e-23
-0.6,-1.55,7.9414950572e-23,-6.03663414839e-37,-2.35181756862e-23
-0.6,-1.5,9.16888087199e-23,-5.56523106717e-38,-2.64387841563e-23
-0.6,-1.45,1.0594923951e-22,2.54900899024e-37,-2.96272912917e-23
