x,y,Rx,Ry,Rz
-0.9,-0.65,3.59513413133e-25,6.38790492119e-37,7.42411883474e-27
-0.9,-0.6,1.16292580775e-23,-9.93086096578e-37,2.81963015708e-25
-0.9,-0.55,4.31926284332e-23,7.88545487761e-37,1.15862936473e-24
-0.9,-0.5,1.00727431847e-22,-9.55180995539e-37,2.86117486137e-24
-0.9,-0.45,1.88501906938e-22,-2.06850271546e-36,5.46859285353e-24
-0.9,-0.4,3.08194358889e-22,1.45632729807e-36,8.83697148671e-24
-0.9,-0.35,4.57824423083e-22,1.40058315191e-36,1.25605234447e-23
-0.9,-0.3,6.31067906112e-22,1.10239329588e-36,1.5998751477e-23
-0.9,-0.25,8.17208775975e-22,1.31930873781e-36,1.83815752659e-23
-0.9,-0.2,1.00188954628e-21,1.09447707611e-35,1.89795013619e-23
-0.9,-0.15,1.16866475177e-21,1.06382238749e-35,1.72993537318e-23
-0.9,-0.1,1.30117174111e-21,-3.53107482727e-36,1.32484411438e-23
-0.9,-0.05,1.38555534187e-21,-3.13225163456e-35,7.21064719081e-24
-0.9,0.0,1.41267219277e-21,8.78131014263e-36,4.41985875909e-36
-0.85,-2.0,1.32732589484e-23,6.14357945353e-38,-9.84971319466e-24
-0.85,-1.95,1.54395846349e-23,6.29517976867e-38,-1.05470306947e-23
-0.85,-1.9,1.79505259745e-23,-1.11487574871e-37,-1.12614882311e-23
-0.85,-1.85,2.08521089237e-23,4.03218095178e-37,-1.19839553953e-23
-0.85,-1.8,2.41927143363e-23,7.7364230865e-38,-1.27027343771e-23
-0.85,-1.75,2.80215330258e-23,2.46322889711e-37,-1.34032542605e-23
-0.85,-1.7,3.23861852907e-23,-6.55217566495e-38,-1.40678137676e-23
-0.85,-1.65,3.73292379851e-23,4.79633837559e-37,-1.46754130719e-23
-0.85,-1.6,4.28833031507e-23,-2.93466067691e-37,-1.52017291514e-23
-0.85,-1.55,4.90643629815e-23,2.68107991315e-37,-1.56193056253e-23
-0.85,-1.5,5.58629530882e-23,-1.52832632706e-36,-1.58980465006e-23
-0.85,-1.45,6.32328772489e-23,2.17236866162e-37,-1.60061220711e-23
-0.85,-1.4,7.10772652505e-23,-4.85844212987e-37,-1.59114108037e-23
-0.85,-1.35,7.92320849485e-23,-5.43884246559e-37,-1.55836069311e-23
-0.85,-1.3,8.74477690432e-23,-8.77809590026e-37,-1.49971088713e-23
-0.85,-1.25,9.53705296949e-23,-9.35321569495e-37,-1.41347520893e-23
-0.85,-1.2,1.02526337222e-22,6.09581064623e-37,-1.29923388541e-23
-0.85,-1.15,1.08312542226e-22,-9.02742927233e-37,-1.15837188352e-23
-0.85,-1.1,1.120047481e-22,-2.84366317966e-36,-9.94586192576e-24
-0.85,-1.05,1.12789613677e-22,6.22231404218e-37,-8.14292626471e-24
-0.85,-1.0,1.09837221188e-22,-3.17227354379e-36,-6.26778887632e-24
-0.85,-0.95,1.02428315381e-22,-1.26689362837e-36,-4.43898137093e-24
-0.85,-0.9,9.01501496249e-23,1.21502953192e-36,-2.79068952259e-24
-0.85,-0.85,7.31671490363e-23,7.72444429397e-36,-1.45381274832e-24
-0.85,-0.8,5.25561744956e-23,-8.88278836588e-38,-5.27524543487e-25
-0.85,-0.75,3.0669009282e-23,-3.14651368711e-37,-4.3747811489e-26
-0.85,-0.7,1.1448305096e-23,4.23435105685e-36,6.85418278476e-26
-0.85,-0.65,5.8507043339e-25,-4.34981697412e-37,7.14986179224e-27
-0.85,-0.6,5.38066628642e-24,-1.80271931014e-36,9.30130427935e-26
-0.85,-0.55,3.4184272465e-23,1.43458524436e-36,7.24573193324e-25
-0.85,-0.5,9.53359845804e-23,5.00195805149e-36,2.28445792201e-24
-0.85,-0.45,1.95660815028e-22,-4.18099463358e-36,5.00965253677e-24
-0.85,-0.4,3.38711142603e-22,-3.93542651686e-36,8.85729036805e-24
-0.85,-0.35,5.23101206572e-22,-1.49926957608e-35,1.34143539417e-23
-0.85,-0.3,7.41361454547e-22,-1.83950172224e-35,1.79005058452e-23
-0.85,-0.25,9.79717138356e-22,8.69498477624e-37,2.1292525362e-23
-0.85,-0.2,1.21904904196e-21,4.26300373165e-37,2.25592217867e-23
-0.85,-0.15,1.43704783475e-21,-5.02009556198e-36,2.09503979905e-23
-0.85,-0.1,1.61128337456e-21,4.34161491637e-36,1.62514822125e-23
-0.85,-0.05,1.72265117593e-21,-1.1568701122e-35,8.91332866387e-24
-0.85,0.0,1.75850657439e-21,-1.46969854631e-35,1.57986440751e-35
-0.8,-2.0,1.30736514859e-23,7.62952082925e-39,-1.14154572818e-23
-0.8,-1.95,1.52929216306e-23,-2.93055677818e-38,-1.23275118372e-23
-0.8,-1.9,1.78900462489e-23,-1.54259957207e-37,-1.328509485e-23
-0.8,-1.85,2.09228549445e-23,1.31724387407e-37,-1.42812696238e-23
-0.8,-1.8,2.44547575948e-23,1.08137731656e-37,-1.53060934813e-23
-0.8,-1.75,2.85538288277e-23,1.16338354477e-37,-1.63460481478e-23
-0.8,-1.7,3.32910763161e-23,-7.41255946958e-38,-1.73834491795e-23
-0.8,-1.65,3.87375639368e-23,-5.3960528641e-37,-1.83958681442e-23
-0.8,-1.6,4.49599705173e-23,2.72467307523e-37,-1.93556193471e-23
-0.8,-1.55,5.20140670217e-23,-2.98494061106e-37,-2.02293871383e-23
-0.8,-1.5,5.99355021837e-23,7.32789862156e-37,-2.09781013365e-23
-0.8,-1.45,6.87272237745e-23,1.96860865452e-37,-2.15572075123e-23
-0.8,-1.4,7.83428747238e-23,8.74916771897e-37,-2.19175246775e-23
-0.8,-1.35,8.86656650115e-23,5.53079275612e-38,-2.20069310409e-23
-0.8,-1.3,9.94826486403e-23,2.03378889791e-36,-2.17731589647e-23
-0.8,-1.25,1.10455201229e-22,-1.38788689456e-36,-2.11679939091e-23
-0.8,-1.2,1.21088027743e-22,1.89197193297e-36,-2.01531263192e-23
-0.8,-1.15,1.30701504141e-22,-2.64722705338e-36,-1.8707750086e-23
-0.8,-1.1,1.38415824308e-22,8.8954157466e-37,-1.68376690646e-23
-0.8,-1.05,1.43160373866e-22,3.75331672798e-37,-1.45850892694e-23
-0.8,-1.0,1.4372763917e-22,1.35746638646e-36,-1.20373863515e-23
-0.8,-0.95,1.38896579602e-22,-1.00488695783e-36,-9.33197776838e-24
-0.8,-0.9,1.27653158452e-22,3.55816629864e-37,-6.65321364122e-24
-0.8,-0.85,1.0953127419e-22,-2.74863640001e-37,-4.21645356794e-24
-0.8,-0.8,8.50797343693e-23,-2.09756865e-36,-2.23512347908e-24
-0.8,-0.75,5.64243203692e-23,-2.62514061655e-36,-8.69713878053e-25
-0.8,-0.7,2.78363996761e-23,-2.2189062993e-36,-1.64310188844e-25
-0.8,-0.65,6.1484981346e-24,-1.85583466523e-36,1.39849904234e-26
-0.8,-0.6,7.95110502523e-25,1.83237069597e-36,7.25417935464e-27
-0.8,-0.55,2.32407808341e-23,3.73710776291e-36,3.40403677417e-25
-0.8,-0.5,8.56273936835e-23,-3.49746303568e-36,1.61400105737e-24
-0.8,-0.45,1.98649066698e-22,-1.22789568493e-35,4.31907005726e-24
-0.8,-0.4,3.68921379417e-22,4.73816058878e-36,8.61461322074e-24
-0.8,-0.35,5.96374090775e-22,-9.11577501963e-36,1.41445837201e-23
-0.8,-0.3,8.72355563951e-22,1.03930231002e-35,1.99834784777e-23
-0.8,-0.25,1.17910489637e-21,1.29837024468e-36,2.47727383337e-23
-0.8,-0.2,1.49100185885e-21,1.06529175543e-38,2.70455794766e-23
-0.8,-0.15,1.77760182169e-21,-4.58130556134e-35,2.56589045146e-23
-0.8,-0.1,2.00801415912e-21,6.17428407769e-36,2.01927016943e-23
-0.8,-0.05,2.15581254476e-21,-8.28833719925e-36,1.11696891905e-23
-0.8,0.0,2.20347649023e-21,2.56992452449e-35,-2.34158474684e-35
-0.75,-2.0,1.27263720994e-23,7.25769468953e-38,-1.31122015117e-23
-0.75,-1.95,1.49624858328e-23,1.18236407641e-38,-1.42682092338e-23
-0.75,-1.9,1.76027279955e-23,9.47143237231e-39,-1.55061911669e-23
-0.75,-1.85,2.07162044059e-23,-7.31954015648e-38,-1.68233904613e-23
-0.75,-1.8,2.43812054165e-23,-5.22364606936e-38,-1.82139474818e-23
-0.75,-1.75,2.86851843327e-23,3.08409424832e-38,-1.96680675837e-23
-0.75,-1.7,3.37240457773e-23,6.92152655106e-38,-2.11710693146e-23
-0.75,-1.65,3.96003811424e-23,-1.79865558944e-37,-2.2702325292e-23
-0.75,-1.6,4.64201571441e-23,1.61449672105e-37,-2.42341260334e-23
-0.75,-1.55,5.42872017377e-23,-3.7459124911e-37,-2.57305244006e-23
-0.75,-1.5,6.32946428644e-23,1.51195664987e-37,-2.71462585741e-23
-0.75,-1.45,7.35122545386e-23,8.87073495701e-38,-2.84259085907e-23
-0.75,-1.4,8.49684872855e-23,-1.27188718348e-36,-2.95035193557e-23
-0.75,-1.35,9.76258774112e-23,1.23977919813e-37,-3.03030238131e-23
-0.75,-1.3,1.11348671463e-22,1.70641831299e-36,-3.07399208671e-23
-0.75,-1.25,1.25862085093e-22,-2.34984075794e-37,-3.07247904541e-23
-0.75,-1.2,1.40703975529e-22,1.08039869455e-36,-3.01693301851e-23
-0.75,-1.15,1.55172322038e-22,-5.01628438889e-37,-2.89956097024e-23
-0.75,-1.1,1.68276379579e-22,-1.36398670669e-37,-2.71490499959e-23
-0.75,-1.05,1.78706298028e-22,4.31101073727e-36,-2.46150810078e-23
-0.75,-1.0,1.84845660531e-22,-1.48139838852e-36,-2.14383072946e-23
-0.75,-0.95,1.84863096242e-22,-2.66667321969e-36,-1.77411394407e-23
-0.75,-0.9,1.76930152534e-22,2.6758567693e-36,-1.37362332747e-23
-0.75,-0.85,1.59616936449e-22,-1.36867031699e-36,-9.72418678931e-24
-0.75,-0.8,1.32504427881e-22,3.25175716571e-36,-6.06605863033e-24
-0.75,-0.75,9.70094853822e-23,6.36419988375e-37,-3.12170089183e-24
-0.75,-0.7,5.73342070797e-23,4.89271972881e-36,-1.15257473885e-24
-0.75,-0.65,2.13273662373e-23,1.80624349731e-36,-2.03580741338e-25
-0.75,-0.6,9.11414248366e-25,-4.08638111367e-36,-4.66874078933e-28
-0.75,-0.55,1.16487890958e-23,1.66814586996e-36,8.13995799612e-26
-0.75,-0.5,7.10824043557e-23,-3.53502375361e-36,9.203016544e-25
-0.75,-0.45,1.9574996784e-22,6.30019054293e-36,3.39944865944e-24
-0.75,-0.4,3.97217423464e-22,-8.34986698168e-36,8.04891382179e-24
-0.75,-0.35,6.77962222431e-22,-2.19854177802e-36,1.46974655099e-23
-0.75,-0.3,1.02824530788e-21,2.38239644133e-36,2.2295815463e-23
-0.75,-0.25,1.4250615495e-21,-7.17161756597e-36,2.9041834203e-23
-0.75,-0.2,1.8338192712e-21,-1.4365642993e-35,3.2830565877e-23
-0.75,-0.15,2.21270968731e-21,-3.07501975335e-36,3.19101126583e-23
-0.75,-0.1,2.51902026802e-21,1.2859908198e-35,2.55169331926e-23
-0.75,-0.05,2.71613686176e-21,2.04326632112e-35,1.42464265196e-23
-0.75,0.0,2.77979007327e-21,-9.7738681851e-36,-2.86820621601e-35
-0.7,-2.0,1.2236623061e-23,-3.62140364732e-38,-1.49393162464e-23
-0.7,-1.95,1.44510190943e-23,1.36999906183e-37,-1.63667667392e-23
-0.7,-1.9,1.70868875671e-23,-7.29371142318e-38,-1.79208081516e-23
-0.7,-1.85,2.02232446999e-23,3.15976884955e-38,-1.96052074045e-23
-0.7,-1.8,2.39520291613e-23,-6.12374155143e-39,-2.14210628757e-23
-0.7,-1.75,2.83792054216e-23,-8.29891550046e-38,-2.33657723435e-23
-0.7,-1.7,3.3625426398e-23,-4.06931693054e-37,-2.5431764167e-23
-0.7,-1.65,3.98259038856e-23,9.58805627778e-38,-2.7604965772e-23
-0.7,-1.6,4.71289730073e-23,3.95414947864e-37,-2.98629941377e-23
-0.7,-1.55,5.56926183745e-23,-2.77463732486e-37,-3.21730741293e-23
-0.7,-1.5,6.56779445209e-23,-1.00100690812e-37,-3.44897281291e-23
-0.7,-1.45,7.72382173315e-23,2.71546082702e-38,-3.67523428526e-23
-0.7,-1.4,9.05016883686e-23,-3.04790532311e-37,-3.88828174887e-23
-0.7,-1.35,1.05545985577e-22,-3.57423751047e-37,-4.07836445774e-23
-0.7,-1.3,1.22361521167e-22,-3.23880836075e-36,-4.23369843967e-23
-0.7,-1.25,1.40801351999e-22,-1.40198364322e-37,-4.34055722625e-23
-0.7,-1.2,1.60515632946e-22,-1.49049010264e-37,-4.38366352638e-23
-0.7,-1.15,1.80870902101e-22,-4.29266659691e-36,-4.34703399496e-23
-0.7,-1.1,2.00858949237e-22,3.44635658207e-37,-4.21545202689e-23
-0.7,-1.05,2.19008312779e-22,1.45605179158e-36,-3.97673002354e-23
-0.7,-1.0,2.33324998807e-22,-1.19303493059e-36,-3.62483211263e-23
-0.7,-0.95,2.41308644065e-22,-3.56243664921e-36,-3.16370469365e-23
-0.7,-0.9,2.4011459813e-22,6.51343256501e-37,-2.61124871465e-23
-0.7,-0.85,2.26954786038e-22,-9.34104749171e-37,-2.00224984564e-23
-0.7,-0.8,1.99835797603e-22,4.01045611722e-37,-1.38837071375e-23
-0.7,-0.75,1.58696235264e-22,1.66906422492e-36,-8.32845590139e-24
-0.7,-0.7,1.06896154256e-22,7.48459293688e-36,-3.97935063123e-24
-0.7,-0.65,5.28107506124e-23,7.98826471555e-36,-1.25261367766e-24
-0.7,-0.6,1.10142460713e-23,1.76902716249e-36,-1.31919758807e-25
-0.7,-0.55,2.3119834649e-24,-2.43729110916e-36,-4.6871919884e-27
-0.7,-0.5,5.18672395173e-23,-7.04378255532e-38,3.16662200019e-25
-0.7,-0.45,1.85045493928e-22,-6.52491200203e-37,2.295640571e-24
-0.7,-0.4,4.2137817369e-22,6.47679020204e-36,7.11319069812e-24
-0.7,-0.35,7.67976429596e-22,-1.72011557724e-35,1.50274540764e-23
-0.7,-0.3,1.2143458495e-21,-5.06638065204e-36,2.49458344277e-23
-0.7,-0.25,1.73047056821e-21,-1.11565434153e-35,3.44805219384e-23
-0.7,-0.2,2.26919978983e-21,2.48609708359e-35,4.0573573545e-23
-0.7,-0.15,2.77272648399e-21,-1.05798164994e-35,4.05135499252e-23
-0.7,-0.1,3.1818111303e-21,-5.4738363814e-35,3.29633420465e-23
-0.7,-0.05,3.44575369906e-21,1.44350706281e-35,1.85854279731e-23
-0.7,0.0,3.53105373258e-21,2.39058816759e-35,4.18475988893e-35
-0.65,-2.0,1.16142672219e-23,1.45788850151e-38,-1.68993170114e-23
-0.65,-1.95,1.37677882559e-23,1.1408981975e-37,-1.86233052199e-23
-0.65,-1.9,1.63496623476e-23,-1.89310265752e-38,-2.05262782755e-23
-0.65,-1.85,1.94466002294e-23,2.13120053061e-37,-2.26210822159e-23
-0.65,-1.8,2.31617868386e-23,2.79538640727e-37,-2.49190435955e-23
-0.65,-1.75,2.76172605157e-23,-6.57972631379e-38,-2.74288808326e-23
-0.65,-1.7,3.29562226381e-23,7.38816566591e-38,-3.01552660111e-23
-0.65,-1.65,3.93449967527e-23,-1.58531025243e-38,-3.30969586851e-23
-0.65,-1.6,4.69741836604e-23,-2.71330843258e-38,-3.62444268694e-23
-0.65,-1.55,5.60583075434e-23,-7.15312419293e-38,-3.9576871444e-23
-0.65,-1.5,6.68328907644e-23,-1.45071385337e-37,-4.30585858733e-23
-0.65,-1.45,7.95474007898e-23,-3.82592416713e-37,-4.66346251434e-23
-0.65,-1.4,9.44518543949e-23,3.00382428496e-37,-5.0225844279e-23
-0.65,-1.35,1.11774033017e-22,3.28541487505e-37,-5.37235243429e-23
-0.65,-1.3,1.31683300316e-22,2.83209190714e-37,-5.69840688348e-23
-0.65,-1.25,1.54236070694e-22,-3.62796127572e-37,-5.98246704045e-23
-0.65,-1.2,1.79297423444e-22,-1.34341555555e-36,-6.20214603234e-23
-0.65,-1.15,2.06433942163e-22,1.74783612175e-36,-6.33124793831e-23
-0.65,-1.1,2.34775951773e-22,1.9977205068e-36,-6.34087892989e-23
-0.65,-1.05,2.62855169724e-22,-3.12057015945e-37,-6.20179460147e-23
-0.65,-1.0,2.88439613652e-22,1.51129084252e-36,-5.88843306062e-23
-0.65,-0.95,3.08415174752e-22,3.0727697837e-36,-5.38494466719e-23
-0.65,-0.9,3.18805027618e-22,1.27127877332e-36,-4.69306672302e-23
-0.65,-0.85,3.15070768434e-22,-1.56487685453e-37,-3.84072682308e-23
-0.65,-0.8,2.92886188685e-22,3.11000907739e-36,-2.88871844669e-23
-0.65,-0.75,2.49576377872e-22,-1.84515878881e-36,-1.93096889089e-23
-0.65,-0.7,1.86305886183e-22,1.96009091225e-36,-1.08282048837e-23
-0.65,-0.65,1.10808578979e-22,-2.32169317837e-36,-4.53234356883e-24
-0.65,-0.6,3.99634726147e-23,-2.0234574046e-36,-1.02924458277e-24
-0.65,-0.55,9.72804131669e-25,-7.38145593497e-36,-1.23810501831e-26
-0.65,-0.5,2.96371290479e-23,-4.80239951834e-36,-5.54394783075e-26
-0.65,-0.45,1.64685293071e-22,-8.93100200136e-37,1.11614850632e-24
-0.65,-0.4,4.38487472508e-22,3.67709326617e-36,5.79113184276e-24
-0.65,-0.35,8.66321414324e-22,-1.3122557717e-35,1.51171413923e-23
-0.65,-0.3,1.43767287496e-21,6.64595118596e-36,2.81636782823e-23
-0.65,-0.25,2.11290579557e-21,3.437365887e-35,4.17709817615e-23
-0.65,-0.2,2.82694693225e-21,-1.47744946219e-36,5.14224780704e-23
-0.65,-0.15,3.49926498547e-21,-1.09284240428e-35,5.28632364877e-23
-0.65,-0.1,4.04756015137e-21,1.02907183575e-35,4.37964511274e-23
-0.65,-0.05,4.40189501737e-21,-1.38194054619e-36,2.4939116231e-23
-0.65,0.0,4.51640440119e-21,1.88769699063e-35,5.64237288395e-35
-0.6,-2.0,1.0872681567e-23,-1.17606832267e-38,-1.90001326875e-23
-0.6,-1.95,1.29275010093e-23,2.22847441005e-37,-2.10432676182e-23
-0.6,-1.9,1.54061878797e-23,1.69737825633e-37,-2.33246801593e-23
-0.6,-1.85,1.84001786733e-23,4.14271358098e-37,-2.58688529643e-23
-0.6,-1.8,2.20203886739e-23,-2.54121732236e-37,-2.87007541626e-23
-0.6,-1.75,2.64008919849e-23,-1.98422068886e-38,-3.18449239251e-23
-0.6,-1.7,3.17029986589e-23,-5.6468068165e-38,-3.53241385938e-23
-0.6,-1.65,3.81195829604e-23,5.26260440874e-40,-3.91575164526e-23
-0.6,-1.6,4.58793649019e-23,-2.84008446517e-38,-4.33578964553e-23
-0.6,-1.55,5.52506049915e-23,5.4726781062e-38,-4.79282866591e-23
-0.6,-1.5,6.65432961395e-23,5.53796740425e-38,-5.28571482407e-23
